NAME,RA,DEC
HD2169,344.412708,-29.62225
GLIESE8,343.319708,-14.263694000000001
HD834,144.29929199999998,-43.272194
HD1318,222.676375,74.1555
HD390,86.821208,-51.066528000000005
HD220,53.232684,-9.458262
HD1377,231.232375,58.96605600000001
HD98,24.199333,41.405471999999996
