NAME,RA,DEC 
3XMM J081010.2+480233,122.542742739,48.0427498904
3XMM J081014.6+482409,122.561164861,48.402503849
3XMM J081014.8+482103,122.561792523,48.3509951066
3XMM J081015.7+480731,122.565544905,48.1252914486
3XMM J081018.6+480632,122.577838612,48.1091016499
3XMM J081019.2+482435,122.580273842,48.409877245
3XMM J081020.7+482051,122.586538745,48.3476254561
3XMM J081023.2+480427,122.596850971,48.0741797079
3XMM J081023.5+481701,122.598200625,48.2836563
3XMM J081027.7+495700,122.615598544,49.9500629583
3XMM J081029.5+482142,122.623332868,48.3618174464
3XMM J081030.1+482030,122.62548965,48.3417772154
3XMM J081030.4+480952,122.626942854,48.1646709849
3XMM J081031.8+481146,122.63284266,48.1963054186
3XMM J081035.3+481559,122.647306656,48.2665553868
3XMM J081036.9+475837,122.653964758,47.9769599666
3XMM J081037.3+480555,122.65561984,48.0986861965
3XMM J081040.3+481233,122.668194992,48.2092873546
3XMM J081040.5+481744,122.669063375,48.2955878605
3XMM J081040.8+480914,122.670090292,48.1539669113
3XMM J081043.5+481735,122.681606494,48.2932226616
3XMM J081046.6+500126,122.694224092,50.0238992553
3XMM J081048.7+480710,122.703256821,48.119506404
3XMM J081049.3+475837,122.705512962,47.977022772
3XMM J081052.6+481551,122.719247505,48.264429077
3XMM J081055.9+481534,122.733006394,48.2594665567
3XMM J081057.8+480651,122.740936723,48.1143317687
3XMM J081058.4+481041,122.743716309,48.1780903892
3XMM J081058.8+481846,122.745071605,48.3128027706
3XMM J081102.5+480829,122.760640984,48.1415603843
3XMM J081103.5+481649,122.764805951,48.2805469434
3XMM J081103.8+500209,122.765841298,50.0359686347
3XMM J081106.1+481246,122.775497252,48.2129803569
3XMM J081108.9+481657,122.787278377,48.2825832389
3XMM J081109.7+500145,122.790792118,50.0292469786
3XMM J081109.9+500313,122.79156458,50.0536220636
3XMM J081112.6+480551,122.802749088,48.0976484305
3XMM J081119.7+500128,122.832397656,50.0246129838
3XMM J081120.6+500031,122.835964488,50.0088858804
3XMM J081121.7+500329,122.840508906,50.0583205882
3XMM J081121.9+480544,122.841299345,48.0958152201
3XMM J081123.1+482336,122.846452258,48.3933871922
3XMM J081123.3+481344,122.8472716,48.2290307976
3XMM J081127.7+480816,122.865824772,48.1378523137
3XMM J081128.2+481003,122.8675222,48.1676975276
3XMM J081129.8+480243,122.874191474,48.0454783139
3XMM J081129.9+481419,122.8748121,48.2386124198
3XMM J081135.7+481239,122.898836958,48.2109156124
3XMM J081136.0+481458,122.900388957,48.2496494394
3XMM J081138.5+481147,122.910810845,48.1966142341
3XMM J081147.9+481637,122.949691976,48.2770916347
3XMM J081150.0+500111,122.958394103,50.0198023301
3XMM J081153.8+500413,122.974499882,50.0705115149
3XMM J081201.6+481429,123.006824184,48.2415039626
3XMM J081202.2+481146,123.009332067,48.1962899898
3XMM J081202.3+480628,123.009893781,48.1079109367
3XMM J081206.6+481932,123.027854501,48.3256793482
3XMM J081207.8+495821,123.032526522,49.9725592704
3XMM J081208.1+495758,123.034114534,49.9663880771
3XMM J081208.3+480855,123.034856801,48.1488070266
3XMM J081449.8+482221,123.707548478,48.3725893328
3XMM J081457.0+481559,123.737537285,48.2664613568
3XMM J081457.8+483007,123.741048699,48.5021227545
3XMM J081458.4+481410,123.743592689,48.2363675379
3XMM J081459.6+482149,123.748426961,48.3638110183
3XMM J081500.6+482312,123.752861526,48.3868486311
3XMM J081501.0+481946,123.754309039,48.3296387633
3XMM J081502.7+482024,123.761649147,48.3402356063
3XMM J081504.1+482505,123.767436209,48.4183050445
3XMM J081505.2+482543,123.77201022,48.4287971069
3XMM J081508.0+481846,123.783589642,48.3128593789
3XMM J081510.1+482221,123.792365569,48.3725311749
3XMM J081510.6+483250,123.794492358,48.547366312
3XMM J081510.8+482914,123.795363421,48.4872562962
3XMM J081510.9+481450,123.79554332,48.247391028
3XMM J081511.1+482546,123.796556039,48.4296532138
3XMM J081511.6+483203,123.798390675,48.5342051338
3XMM J081512.3+483053,123.801415881,48.5148950233
3XMM J081513.5+481901,123.806663636,48.3172190117
3XMM J081516.6+482030,123.819257027,48.3417821244
3XMM J081518.4+481915,123.82707536,48.3210920348
3XMM J081519.4+481227,123.830888664,48.2077505874
3XMM J081521.5+482208,123.839970066,48.3690966329
3XMM J081521.8+481423,123.840929841,48.2398623837
3XMM J081522.0+482515,123.841675594,48.4209724392
3XMM J081522.1+481533,123.842142412,48.2594269697
3XMM J081524.0+481941,123.850226246,48.328090457
3XMM J081524.8+481606,123.853487188,48.2684974326
3XMM J081525.2+482652,123.855319613,48.4479236146
3XMM J081525.3+482444,123.855428551,48.4124158569
3XMM J081528.4+482430,123.868620868,48.4085998599
3XMM J081528.7+483414,123.869592423,48.5707297123
3XMM J081529.9+483501,123.874955042,48.5838465737
3XMM J081530.8+482929,123.878388632,48.4915370177
3XMM J081530.8+482350,123.8784156,48.3973440024
3XMM J081531.2+482607,123.880183334,48.4353071548
3XMM J081532.8+482807,123.886752279,48.4687292481
3XMM J081533.9+482359,123.89134471,48.3999990829
3XMM J081534.0+482217,123.891748485,48.3716203416
3XMM J081535.4+481150,123.897564943,48.1974583957
3XMM J081538.9+481821,123.91221815,48.3060022259
3XMM J081539.5+481155,123.914970341,48.1986216395
3XMM J081540.0+481940,123.917055328,48.3279260492
3XMM J081542.4+481448,123.926756847,48.2469065135
3XMM J081542.7+483045,123.928027452,48.5125611599
3XMM J081543.7+482701,123.932488817,48.4504641255
3XMM J081544.1+482403,123.933872196,48.4008665002
3XMM J081544.2+483638,123.934370418,48.6108057798
3XMM J081545.6+481054,123.940372072,48.1816674189
3XMM J081546.9+482108,123.945668601,48.3524317438
3XMM J081548.0+481722,123.950136925,48.2896274286
3XMM J081548.1+482337,123.950800881,48.3936549292
3XMM J081549.9+481751,123.958116312,48.2976484036
3XMM J081551.3+481852,123.964016527,48.3145685068
3XMM J081551.3+483008,123.964055398,48.5023905964
3XMM J081551.7+482448,123.965542071,48.4134553369
3XMM J081551.8+482927,123.965935031,48.4911070682
3XMM J081553.8+481339,123.974519277,48.2277138839
3XMM J081555.6+482511,123.981777511,48.4199325857
3XMM J081556.6+482848,123.985872333,48.4801691551
3XMM J081557.0+481915,123.987908804,48.3209078262
3XMM J081558.9+483349,123.99553616,48.5637540834
3XMM J081559.1+482501,123.996339097,48.4171706756
3XMM J081601.2+482319,124.005122004,48.3887536869
3XMM J081601.4+481124,124.006115308,48.1901774887
3XMM J081602.0+482422,124.008525109,48.4063231954
3XMM J081602.8+481319,124.01192766,48.2219531177
3XMM J081603.2+482711,124.013658655,48.4532655011
3XMM J081604.5+481307,124.019045498,48.2187319111
3XMM J081604.9+481108,124.020621753,48.1857127635
3XMM J081605.4+481456,124.022553707,48.249014764
3XMM J081605.5+482037,124.023097772,48.3437376595
3XMM J081605.9+482710,124.024696758,48.4530042355
3XMM J081606.0+482500,124.02507559,48.416747268
3XMM J081607.6+481938,124.031738171,48.3274081384
3XMM J081608.1+481448,124.033790046,48.2468829365
3XMM J081609.0+482202,124.037874854,48.3674316769
3XMM J081609.8+483250,124.04087091,48.5474546286
3XMM J081610.6+482808,124.044369589,48.4689343475
3XMM J081610.7+481746,124.044934943,48.2962178033
3XMM J081611.0+482530,124.04621206,48.4251508281
3XMM J081613.0+481904,124.054277529,48.3178307458
3XMM J081614.8+482505,124.062013988,48.4182067198
3XMM J081614.9+483622,124.062351579,48.6063381396
3XMM J081616.3+483042,124.067968667,48.5116835429
3XMM J081616.6+481717,124.069221417,48.2882223231
3XMM J081617.0+482850,124.071116607,48.48061986
3XMM J081617.1+482346,124.071469695,48.3961203995
3XMM J081617.6+481951,124.073543045,48.3308796499
3XMM J081618.1+483602,124.075666661,48.6007444822
3XMM J081619.0+482328,124.079209238,48.3912029641
3XMM J081621.5+481334,124.089861445,48.2261295392
3XMM J081621.7+481217,124.09061737,48.2049587025
3XMM J081622.4+482003,124.093699767,48.3342483187
3XMM J081622.9+482143,124.095508043,48.3621187123
3XMM J081623.9+482036,124.099810452,48.3434832146
3XMM J081626.0+481115,124.108614529,48.1875795683
