NAME,RA,DEC,PER 
Kepler-1008 b,19.7698361111,44.9419444444
Kepler-186 b,19.910180556,43.9550194444
Kepler-1551 b,19.7190333335,39.9079166667
Kepler-1621 b,19.8392333333,43.8412222221
Kepler-1378 b,19.824888889,40.3663888889
Kepler-817 b,19.7387916666,39.1616111109
Kepler-559 b,19.7757888889,43.8028055557
Kepler-329 b,19.9512,45.2274305556
Kepler-176 b,19.6445305559,43.853261111
Kepler-818 b,19.7490083334,39.3703333333
Kepler-119 c,19.7297611109,42.6589194446
Kepler-58 c,19.757243611,39.1151666662
Kepler-1309 b,19.9156833331,40.7641666667
Kepler-1641 c,19.7572972223,41.5745277776
Kepler-632 b,19.8168416667,40.2886111111
Kepler-1051 b,19.6772083335,40.8988611115
Kepler-603 d,19.6187333333,42.2909722222
Kepler-560 b,20.0137388886,45.0181388889
Kepler-1383 b,19.8629861111,42.1918888887
Kepler-521 b,19.9210916668,43.9980277782
Kepler-176 d,19.6445305559,43.853261111
Kepler-80 d,19.740838889,39.9787805557
Kepler-825 c,19.6513277778,39.398527778
Kepler-1425 b,19.6634027778,43.0124444442
Kepler-116 b,19.6494694445,43.5368305556
Kepler-84 e,19.8834694444,40.4960805554
Kepler-315 b,19.8682111111,43.3635194439
Kepler-1238 b,19.8603861109,40.1628611109
Kepler-757 b,19.7786972226,41.3865277778
Kepler-136 b,19.7644888888,42.5987888887
Kepler-305 d,19.9482888889,40.3431805558
Kepler-96 b,19.8046424998,40.5251388889
Kepler-11 d,19.8076727777,41.9091111109
Kepler-106 b,20.0575833331,44.3375
Kepler-946 b,20.0619750002,44.0287777774
Kepler-1603 b,19.6886555555,42.5349722222
Kepler-84 d,19.8834694444,40.4960805554
Kepler-463 b,19.9291361109,44.8579166667
Kepler-123 c,19.7999111112,42.7819611115
Kepler-493 b,19.6871694446,38.8816388893
Kepler-1607 b,19.737325,42.6560555553
Kepler-882 b,19.6433250003,43.3355833334
Kepler-1351 b,19.5739138889,42.1976666662
Kepler-577 b,19.6474611113,39.07375
Kepler-433 b,19.8395758332,40.9772222222
Kepler-377 c,19.6947999997,38.7356888888
Kepler-379 c,19.7134111108,38.945830556
Kepler-315 c,19.8682111111,43.3635194439
Kepler-80 c,19.740837778,39.9787777774
Kepler-476 b,19.6775888888,43.9630555556
Kepler-1608 b,19.7042361111,39.4176111111
Kepler-1115 b,19.6661194441,40.1444166671
Kepler-168 c,19.6473388884,39.8251000002
Kepler-84 f,19.8834694444,40.4960805554
Kepler-874 b,19.6637916671,43.0143333329
Kepler-1039 b,19.8884388887,45.3155277782
Kepler-827 b,19.6644027774,42.7085555553
Kepler-1057 b,19.8301444446,41.5581111113
Kepler-963 b,19.7835305555,45.0411111111
Kepler-340 b,19.7289000003,40.3005694444
Kepler-11 e,19.8076727777,41.9091111109
Kepler-48 d,19.9426141665,40.9490000004
Kepler-1490 b,19.7129055553,42.6095000002
Kepler-448 b,19.8302477773,41.0108333333
Kepler-399 d,19.9667805556,40.6708
Kepler-348 c,19.817,40.5483694447
Kepler-965 b,19.9010222222,41.8911944442
Kepler-48 c,19.9426141665,40.9490000004
Kepler-1241 b,19.6384166665,38.4569722223
Kepler-1360 b,20.0229388889,45.6232222223
Kepler-251 d,19.7710805557,44.1058611112
Kepler-186 e,19.910180556,43.9550194444
Kepler-1589 b,19.6294527774,40.5716944446
Kepler-1571 b,20.0623611111,45.5965555551
Kepler-1468 b,19.567988889,41.2774166669
Kepler-1368 b,19.6511333333,41.6446666665
Kepler-944 b,19.5734166665,42.3797499996
Kepler-437 b,19.8231594446,44.0269472218
Kepler-712 c,19.66065,42.93525
Kepler-755 b,19.7907333332,41.0973333338
Kepler-825 b,19.6513277778,39.398527778
Kepler-1220 b,19.8046916665,42.9777500004
Kepler-199 b,19.7039611112,40.2362694444
Kepler-246 b,19.7655611112,42.6634305551
Kepler-1176 b,19.8613138888,45.2741666667
Kepler-112 b,19.7987305556,43.2097499996
