NAME,RA,DEC 
J143931.1-605004,219.8799,-60.83453
J143931.4-605004,219.88119,-60.83463
J143931.8-604959,219.88264,-60.83318
J143931.9-605005,219.88291,-60.83482
J143932.1-605000,219.88374,-60.83338
J143932.2-605006,219.88431,-60.83515
J143932.4-605000,219.88519,-60.83334
J143932.8-605000,219.88705,-60.83335
J143933.1-605001,219.88817,-60.83361
J143933.4-605000,219.88916,-60.83339
J143930.9-605003,219.87892,-60.8342
J143931.1-605004,219.8799,-60.83453
J143931.4-605004,219.88119,-60.83463
J143931.8-604959,219.88264,-60.83318
J143931.9-605005,219.88291,-60.83482
J143932.1-605000,219.88374,-60.83338
J143932.2-605006,219.88431,-60.83515
J143932.4-605000,219.88519,-60.83334
J143932.8-605000,219.88705,-60.83335
J143933.1-605001,219.88817,-60.83361
J143933.4-605000,219.88916,-60.83339
J143930.9-605003,219.87892,-60.8342
J143931.1-605004,219.8799,-60.83453
J143931.4-605004,219.88119,-60.83463
J143931.8-604959,219.88264,-60.83318
J143931.9-605005,219.88291,-60.83482
J143932.1-605000,219.88374,-60.83338
J143932.2-605006,219.88431,-60.83515
J143932.4-605000,219.88519,-60.83334
J143932.8-605000,219.88705,-60.83335
J143933.1-605001,219.88817,-60.83361
J143933.4-605000,219.88916,-60.83339
J143930.9-605003,219.87892,-60.8342
J143931.1-605004,219.8799,-60.83453
J143931.4-605004,219.88119,-60.83463
J143931.8-604959,219.88264,-60.83318
J143931.9-605005,219.88291,-60.83482
J143932.1-605000,219.88374,-60.83338
J143932.2-605006,219.88431,-60.83515
J143932.4-605000,219.88519,-60.83334
J143932.8-605000,219.88705,-60.83335
J143933.1-605001,219.88817,-60.83361
J143933.4-605000,219.88916,-60.83339
J143930.9-605003,219.87892,-60.8342
J143931.1-605004,219.8799,-60.83453
J143931.4-605004,219.88119,-60.83463
J143931.8-604959,219.88264,-60.83318
J143931.9-605005,219.88291,-60.83482
J143932.1-605000,219.88374,-60.83338
J143932.2-605006,219.88431,-60.83515
J143932.4-605000,219.88519,-60.83334
J143932.8-605000,219.88705,-60.83335
J143933.1-605001,219.88817,-60.83361
J143933.4-605000,219.88916,-60.83339
J143931.1-605004,219.8799,-60.83453
J143931.4-605004,219.88119,-60.83463
J143931.8-604959,219.88264,-60.83318
J143931.9-605005,219.88291,-60.83482
J143932.1-605000,219.88374,-60.83338
J143932.2-605006,219.88431,-60.83515
J143932.4-605000,219.88519,-60.83334
J143932.8-605000,219.88705,-60.83335
J143933.1-605001,219.88817,-60.83361
J143933.4-605000,219.88916,-60.83339
J143932.2-605006,219.88431,-60.83515
J143932.4-605000,219.88519,-60.83334
J143932.8-605000,219.88705,-60.83335
J143933.1-605001,219.88817,-60.83361
J143933.4-605000,219.88916,-60.83339
J144557.6-445203,221.49013,-44.86755
J160834.3-390619,242.14329,-39.10534
J164839.9-690140,252.16634,-69.02783
J164841.8-690147,252.17422,-69.02984
J164839.9-690140,252.16634,-69.02783
J164841.8-690147,252.17422,-69.02984
J164839.9-690140,252.16634,-69.02783
J164841.8-690147,252.17422,-69.02984
J164839.9-690140,252.16634,-69.02783
J164841.8-690147,252.17422,-69.02984
J164839.9-690140,252.16634,-69.02783
J164841.8-690147,252.17422,-69.02984
J164839.9-690140,252.16634,-69.02783
J164841.8-690147,252.17422,-69.02984
J164839.9-690140,252.16634,-69.02783
J164841.8-690147,252.17422,-69.02984
J164839.9-690140,252.16634,-69.02783
J164841.8-690147,252.17422,-69.02984
J165351.2-415053,253.46335,-41.84829
J165351.6-415032,253.46527,-41.84242
J165352.9-415043,253.47043,-41.84538
J165359.6-414303,253.49848,-41.71776
J165400.0-414252,253.50019,-41.71463
J165359.6-414303,253.49848,-41.71776
J165400.0-414252,253.50019,-41.71463
J165359.6-414303,253.49848,-41.71776
J165400.0-414252,253.50019,-41.71463
J165400.4-415243,253.50171,-41.87876
J165400.6-415244,253.50249,-41.87894
J165400.8-415238,253.50351,-41.87735
J165401.2-415222,253.50529,-41.87279
J165402.0-415259,253.50854,-41.8832
J165359.9-414822,253.49997,-41.80625
J165400.0-414818,253.50019,-41.80517
J165400.8-414806,253.50338,-41.80191
J165401.4-414807,253.50581,-41.80199
J165401.5-414840,253.50625,-41.81135
J165401.7-414809,253.50733,-41.80259
J165401.8-414822,253.5077,-41.80637
J165402.0-414826,253.50835,-41.80748
J165402.1-414814,253.50909,-41.80407
J165402.1-414843,253.50909,-41.81215
J165402.4-414831,253.51004,-41.80888
J165402.4-414842,253.51019,-41.81173
J165403.6-414824,253.5151,-41.80671
