NAME,RA,DEC 
HD186994,296.408167,44.963722
HD187879,297.655583,40.599758
HD189957,300.250042,42.008583
HD191423,302.029667,42.606111
HD192303,303.199167,38.227667
HD192987,304.117292,37.056389
HD193237,304.446625,38.032833
HD193322,304.529125,40.732111
V1685-CYG,305.117667,41.364328
HD194093,305.557083,40.256667
BD+32D270,23.709875,32.956
HD041161,91.468833,48.249389
HD114710,197.9682917,27.8781944
HD117555,202.695,24.232722
