NAME,RA,DEC
HD 1690,0.3536999999152289,-8.28116388850742
HD 5319,0.9170555555489328,0.7896777778201634
HD 11755,1.980611111323039,73.15252500004239
WASP-71,1.9508911110957459,0.7588055557674832
HD 11755,1.980611111323039,73.15252500004239
WASP-71,1.9508911110957459,0.7588055557674832
HD 11755,1.980611111323039,73.15252500004239
WASP-71,1.9508911110957459,0.7588055557674832
51 Eri,4.626697222391765,-2.473391666412354
beta Pic,5.788077777756585,-51.06671388888939
HD 46375,6.553488889005449,5.46316111140781
XO-5,7.781099722120497,39.094555555979404
HD 73534,8.654408333301545,12.960602777269152
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
M 67 SAND 364,8.832449999915227,11.6925
M 67 YBP 1194,8.85022500000066,11.81465555508932
M 67 YBP 1514,8.850213888883589,11.88653055561913
