NAME,RA,DEC 
CPD-41-7712,253.501833,-41.878889
HD152234,253.507833,-41.8065
CPD-41-7712,253.501833,-41.878889
HD152234,253.507833,-41.8065
HD326329,253.558583,-41.835833
CPD-417742,253.58125,-41.8375
CPD-417743,253.58875,-41.861639
CPD-417742,253.58125,-41.8375
CPD-417743,253.58875,-41.861639
HD163296,269.08875,-21.956083
HD164058,269.151583,51.48895
HD164740,270.918333,-24.378889
HD164906,271.1077917,-24.3859722
HDE315021,271.1497083,-24.3310556
CD-64D1208,281.404292,-64.862528
HD176386,285.41175,-36.890694
TY-CRA,285.420125,-36.876078
HD179949,288.888458,-24.179353
HD181296,290.713359,-54.423931
HD209750,331.446,-0.3198611
HD210334,332.170083,45.74225
HD217086,344.196667,62.727111
HD217014,344.366583,20.768833
