NAME,RA,DEC
Kepler-1057,19.8301444445716,41.558111111323036
Kepler-11,19.80767277770572,41.90911111089918
Kepler-1154,19.83180833286709,39.87724999957614
Kepler-118,19.94753888871935,41.42483055538601
Kepler-1238,19.86038611094157,40.16286111089918
Kepler-1309,19.91568333307902,40.76416666666667
Kepler-1316,19.922391666836212,40.293138888676964
Kepler-1331,19.804919444190126,41.22447222232819
Kepler-1347,19.9773083337148,40.84386111153497
Kepler-1378,19.824888888994852,40.366388888888885
Kepler-1383,19.86298611111111,42.191888888676964
Kepler-1508,19.8745916668574,40.37505555576748
Kepler-1532,19.79352222230699,41.19819444444444
Kepler-1546,19.83893055544959,41.541222222116254
Kepler-1565,19.86353055530124,40.80680555555556
Kepler-159,19.80468055566152,40.868788888851796
Kepler-203,19.80600000010596,41.388030555513176
Kepler-305,19.94828888893127,40.34318055576748
Kepler-312,19.89304999987284,42.45974999957615
Kepler-348,19.81700000001324,40.54836944474114
Kepler-353,19.7904388888677,41.75818055576748
Kepler-399,19.96678055555456,40.67080000003179
Kepler-433,19.83957583321465,40.97722222222222
Kepler-448,19.830247777303057,41.01083333333333
Kepler-48,19.942614166471692,40.94900000042385
Kepler-494,19.81427222251892,41.66402777777778
Kepler-501,19.813436110814408,41.730194444656384
Kepler-519,19.95463611125946,41.38463888883591
Kepler-539,19.94149722205268,41.866750000003314
Kepler-582,19.833577777776448,41.05702777756585
Kepler-631,19.79238333384196,40.22822222179837
Kepler-632,19.81684166666534,40.28861111111111
Kepler-695,19.95440555546019,40.822361111111114
Kepler-699,19.7925472217136,41.39608333375718
Kepler-703,19.94579166624281,41.742694444656365
Kepler-755,19.79073333316379,41.097333333757184
Kepler-797,19.813930555979407,41.781694444020594
Kepler-84,19.8834697222213,40.49605555534363
Kepler-89,19.82220388889313,41.89111111111111
Kepler-899,19.832172222137448,40.68077777756585
Kepler-911,19.90594444433848,40.750694444444434
Kepler-912,19.87408055570391,41.75833333333333
Kepler-913,19.83887500021193,41.95244444449743
Kepler-929,19.89874166700575,41.61533333354527
Kepler-930,19.88763055562973,42.24744444423252
Kepler-96,19.80464249981774,40.52513888888889
Kepler-965,19.90102222224077,41.89119444423252
Kepler-99,19.8236002779007,41.30002777777819
PH-1,19.88100666681925,39.95510000016954
