NAME,RA,DEC 
3XMM J163204.1-674125,248.017430887,-67.6904254053
3XMM J163208.9-672727,248.037206824,-67.4575677836
3XMM J163210.1-671607,248.042341662,-67.2687003354
3XMM J163210.9-672003,248.045618014,-67.3342303065
3XMM J163213.3-672048,248.055670707,-67.3468435079
3XMM J163213.8-671721,248.057897115,-67.2891965605
3XMM J163213.9-671821,248.057921789,-67.3059709681
3XMM J163215.1-672150,248.062965016,-67.3641245621
3XMM J163215.4-674129,248.064219713,-67.6916657326
3XMM J163216.7-672740,248.069720271,-67.4612288059
3XMM J163217.1-672755,248.071318091,-67.4654809735
3XMM J163217.5-673445,248.072941053,-67.579226243
3XMM J163220.0-671420,248.083694793,-67.2390402007
3XMM J163232.4-672102,248.135139695,-67.3507283696
3XMM J163233.4-674116,248.139508354,-67.6879493751
3XMM J163239.3-671953,248.1641232,-67.3315050725
3XMM J163240.5-671805,248.168799695,-67.3014293819
3XMM J163244.5-673354,248.185589218,-67.5651469549
3XMM J163248.6-671705,248.202908983,-67.2848307926
3XMM J163249.7-672246,248.207253073,-67.3794723221
3XMM J163249.8-671646,248.207792305,-67.2794903989
3XMM J163252.4-673440,248.21871022,-67.5779548235
3XMM J163252.7-674132,248.219850547,-67.6922525966
3XMM J163254.7-672145,248.228076558,-67.3626126624
3XMM J163259.9-672111,248.249790369,-67.3533037844
3XMM J163300.1-673832,248.250735698,-67.6423032478
3XMM J163301.3-673348,248.255653655,-67.5633466866
3XMM J163301.5-673439,248.256341362,-67.5776055649
3XMM J163303.8-673219,248.266061196,-67.5388885739
3XMM J163306.7-672006,248.278152883,-67.3352636292
3XMM J163307.4-673046,248.280966474,-67.512863235
3XMM J163308.7-674110,248.286621804,-67.6862116809
3XMM J163312.2-671750,248.301083408,-67.2974225827
3XMM J163312.6-671910,248.302579761,-67.3196146296
3XMM J163316.4-671836,248.318404592,-67.310199672
3XMM J163317.0-673130,248.321006176,-67.5251239518
3XMM J163320.3-672621,248.33484422,-67.4393981006
3XMM J163320.3-671808,248.334888155,-67.3023772581
3XMM J163321.2-673219,248.338463785,-67.5386449301
3XMM J163324.0-673016,248.350039917,-67.5045285853
