NAME1                NAME2
-------------------  -----------
3XMM J054717.0-5104  beta Pic
3XMM J063312.1+0527  HD 46375
3XMM J085235.4+2819  55 Cnc
3XMM J114211.7+2642  GJ 436
3XMM J143937.7-6050  alpha Cen B
3XMM J155735.4+2652  epsilon CrB
3XMM J191533.3-2410  HD 179949
3XMM J194609.3+4456  Kepler-1008
3XMM J230910.9-0215  HD 218566
