NAME1           NAME2                       PER
J175118.5-2937  OGLE-TR-10            54.4187
J175118.6-2930  MOA-bin-1L             3.24756
J175118.6-2935  OGLE-TR-10            54.4187
J175118.7-2936  MOA-bin-1L             3.24756
J175118.7-2936  OGLE-TR-10            54.4187
J175118.7-2938  MOA-bin-1L             3.24756
J175118.7-2938  OGLE-TR-10            54.4187
J175118.8-2937  MOA-bin-1L             3.24756
J175118.8-2937  OGLE-TR-10            54.4187
J175119.1-2935  MOA-bin-1L             3.24756
J175119.1-2935  OGLE-TR-10            54.4187
J175119.1-2937  MOA-bin-1L             3.24756
J175119.1-2937  OGLE-TR-10            54.4187
J175119.2-2938  MOA-bin-1L             3.24756
J175119.2-2938  OGLE-TR-10            54.4187
J175119.2-2942  MOA-bin-1L             3.24756
J175119.2-2942  OGLE-TR-10            54.4187
J175119.3-2936  MOA-bin-1L             3.24756
J175119.3-2936  OGLE-TR-10            54.4187
J175119.4-2936  MOA-bin-1L             3.24756
J175119.4-2936  OGLE-TR-10            54.4187
J175119.5-2939  MOA-bin-1L             3.24756
J175119.5-2939  OGLE-TR-10            54.4187
J175119.7-2932  MOA-bin-1L             3.24756
J175119.7-2932  OGLE-TR-10            54.4187
J175119.7-2940  MOA-bin-1L             3.24756
J175119.7-2940  OGLE-TR-10            54.4187
J175119.8-2929  MOA-bin-1L             3.24756
J175119.8-2932  OGLE-TR-10            54.4187
J175119.8-2933  MOA-bin-1L             3.24756
J175119.8-2933  OGLE-TR-10            54.4187
J175119.9-2928  MOA-bin-1L             3.24756
J175119.9-2933  OGLE-TR-10            54.4187
J175119.9-2934  MOA-bin-1L             3.24756
J175119.9-2934  OGLE-TR-10            54.4187
J175120.0-2943  MOA-bin-1L             3.24756
J175120.0-2943  OGLE-TR-10            54.4187
J175120.2-2932  MOA-bin-1L             3.24756
J175120.2-2932  OGLE-TR-10            54.4187
J175120.2-2939  MOA-bin-1L             3.24756
J175120.2-2939  OGLE-TR-10            54.4187
J175120.4-2943  MOA-bin-1L             3.24756
J175120.4-2943  OGLE-TR-10            54.4187
J175120.5-2933  MOA-bin-1L             3.24756
J175120.5-2933  OGLE-TR-10            54.4187
J175120.5-2937  MOA-bin-1L             3.24756
J175120.5-2937  OGLE-TR-10            54.4187
J175120.5-2938  MOA-bin-1L             3.24756
J175120.5-2938  OGLE-TR-10            54.4187
J175120.7-2932  MOA-bin-1L             3.24756
J175120.7-2932  OGLE-TR-10            54.4187
J175120.7-2934  MOA-bin-1L             3.24756
J175120.7-2934  OGLE-TR-10            54.4187
J175120.7-2935  MOA-bin-1L             3.24756
J175120.7-2935  OGLE-TR-10            54.4187
J175120.7-2937  MOA-bin-1L             3.24756
J175120.7-2937  OGLE-TR-10            54.4187
J175120.7-2941  MOA-bin-1L             3.24756
J175120.7-2941  OGLE-TR-10            54.4187
J175120.9-2933  MOA-bin-1L             3.24756
J175120.9-2933  OGLE-TR-10            54.4187
J175120.9-2942  MOA-bin-1L             3.24756
J175120.9-2942  OGLE-TR-10            54.4187
J175120.9-2944  MOA-bin-1L             3.24756
J175120.9-2944  OGLE-TR-10            54.4187
J175121.1-2934  MOA-bin-1L             3.24756
J175121.1-2934  OGLE-TR-10            54.4187
J175121.2-2935  MOA-bin-1L             3.24756
J175121.2-2935  OGLE-TR-10            54.4187
J175121.2-2939  MOA-bin-1L             3.24756
J175121.2-2939  OGLE-TR-10            54.4187
J175121.3-2928  MOA-bin-1L             3.24756
J175121.4-2940  OGLE-TR-10            54.4187
J175121.5-2935  MOA-bin-1L             3.24756
J175121.5-2935  OGLE-TR-10            54.4187
J175121.5-2938  MOA-bin-1L             3.24756
J175121.5-2938  OGLE-TR-10            54.4187
J175121.7-2935  MOA-bin-1L             3.24756
J175121.7-2935  OGLE-TR-10            54.4187
J175121.7-2937  MOA-bin-1L             3.24756
J175121.7-2937  OGLE-TR-10            54.4187
J175121.8-2928  MOA-bin-1L             3.24756
J175121.9-2938  OGLE-TR-10            54.4187
J175122.3-2936  MOA-bin-1L             3.24756
J175122.3-2936  OGLE-TR-10            54.4187
J175122.3-2945  MOA-bin-1L             3.24756
J175122.3-2945  OGLE-TR-10            54.4187
J175122.5-2943  MOA-bin-1L             3.24756
J175122.5-2943  OGLE-TR-10            54.4187
J175122.6-2934  MOA-bin-1L             3.24756
J175122.6-2934  OGLE-TR-10            54.4187
J175122.6-2942  MOA-bin-1L             3.24756
J175122.6-2942  OGLE-TR-10            54.4187
J175122.7-2934  MOA-bin-1L             3.24756
J175122.7-2934  OGLE-TR-10            54.4187
J175122.7-2940  MOA-bin-1L             3.24756
J175122.7-2940  OGLE-TR-10            54.4187
J175122.8-2928  MOA-bin-1L             3.24756
J175122.8-2935  OGLE-TR-10            54.4187
J175123.0-2931  MOA-bin-1L             3.24756
J175123.2-2943  OGLE-TR-10            54.4187
J175123.3-2941  MOA-bin-1L             3.24756
J175123.3-2941  OGLE-TR-10            54.4187
J175123.4-2932  MOA-bin-1L             3.24756
J175123.4-2932  OGLE-TR-10            54.4187
J175123.4-2936  MOA-bin-1L             3.24756
J175123.4-2936  OGLE-TR-10            54.4187
J175123.5-2937  MOA-bin-1L             3.24756
J175123.5-2937  OGLE-TR-10            54.4187
J175123.6-2930  MOA-bin-1L             3.24756
J175123.8-2932  OGLE-TR-10            54.4187
J175123.8-2938  MOA-bin-1L             3.24756
J175123.8-2938  OGLE-TR-10            54.4187
J175124.0-2938  MOA-bin-1L             3.24756
J175124.0-2938  OGLE-TR-10            54.4187
J175124.1-2937  MOA-bin-1L             3.24756
J175124.1-2937  OGLE-TR-10            54.4187
J175124.2-2928  MOA-bin-1L             3.24756
J175124.7-2936  OGLE-TR-10            54.4187
J175125.0-2930  MOA-bin-1L             3.24756
J175125.0-2938  OGLE-TR-10            54.4187
J175125.1-2927  MOA-bin-1L             3.24756
J175125.4-2937  OGLE-TR-10            54.4187
J175125.5-2940  MOA-bin-1L             3.24756
J175125.5-2940  OGLE-TR-10            54.4187
J175125.5-2941  MOA-bin-1L             3.24756
J175125.5-2941  OGLE-TR-10            54.4187
J175125.6-2931  MOA-bin-1L             3.24756
J175125.6-2931  OGLE-TR-10            54.4187
J175125.6-2936  MOA-bin-1L             3.24756
J175125.6-2936  OGLE-TR-10            54.4187
J175126.0-2934  MOA-bin-1L             3.24756
J175126.0-2934  OGLE-TR-10            54.4187
J175126.1-2932  MOA-bin-1L             3.24756
J175126.1-2932  OGLE-TR-10            54.4187
J175126.1-2933  MOA-bin-1L             3.24756
J175126.1-2933  OGLE-TR-10            54.4187
J175126.1-2934  MOA-bin-1L             3.24756
J175126.1-2934  OGLE-TR-10            54.4187
J175126.3-2932  MOA-bin-1L             3.24756
J175126.3-2932  OGLE-TR-10            54.4187
J175126.3-2939  MOA-bin-1L             3.24756
J175126.3-2939  OGLE-TR-10            54.4187
J175126.5-2935  MOA-bin-1L             3.24756
J175126.5-2935  OGLE-TR-10            54.4187
J175126.5-2939  MOA-bin-1L             3.24756
J175126.5-2939  OGLE-TR-10            54.4187
J175126.7-2929  MOA-bin-1L             3.24756
J175126.8-2932  OGLE-TR-10            54.4187
J175126.8-2935  MOA-bin-1L             3.24756
J175126.8-2935  OGLE-TR-10            54.4187
J175127.0-2937  MOA-bin-1L             3.24756
J175127.0-2937  OGLE-TR-10            54.4187
J175127.1-2931  MOA-bin-1L             3.24756
J175127.1-2931  OGLE-TR-10            54.4187
J175127.1-2942  MOA-bin-1L             3.24756
J175127.1-2942  OGLE-TR-10            54.4187
J175127.2-2932  MOA-bin-1L             3.24756
J175127.2-2932  OGLE-TR-10            54.4187
J175127.2-2937  MOA-bin-1L             3.24756
J175127.2-2937  OGLE-TR-10            54.4187
J175127.4-2933  MOA-bin-1L             3.24756
J175127.4-2933  OGLE-TR-10            54.4187
J175127.4-2940  MOA-bin-1L             3.24756
J175127.4-2940  OGLE-TR-10            54.4187
J175127.8-2935  MOA-bin-1L             3.24756
J175127.8-2935  OGLE-TR-10            54.4187
J175127.9-2935  MOA-bin-1L             3.24756
J175127.9-2935  OGLE-TR-10            54.4187
J175128.0-2939  MOA-bin-1L             3.24756
J175128.0-2939  OGLE-TR-10            54.4187
J175128.0-2940  MOA-bin-1L             3.24756
J175128.0-2940  OGLE-TR-10            54.4187
J175128.1-2936  MOA-bin-1L             3.24756
J175128.1-2936  OGLE-TR-10            54.4187
J175128.5-2933  MOA-bin-1L             3.24756
J175128.5-2933  OGLE-TR-10            54.4187
J175128.6-2930  MOA-bin-1L             3.24756
J175128.6-2936  OGLE-TR-10            54.4187
J175128.9-2934  MOA-bin-1L             3.24756
J175128.9-2934  OGLE-TR-10            54.4187
J175128.9-2943  MOA-bin-1L             3.24756
J175128.9-2943  OGLE-TR-10            54.4187
J175129.0-2938  MOA-bin-1L             3.24756
J175129.0-2938  OGLE-TR-10            54.4187
J175129.1-2929  MOA-bin-1L             3.24756
J175129.2-2935  OGLE-TR-10            54.4187
J175129.2-2938  MOA-bin-1L             3.24756
J175129.2-2938  OGLE-TR-10            54.4187
J175129.4-2929  MOA-bin-1L             3.24756
J175129.4-2933  OGLE-TR-10            54.4187
J175129.4-2934  MOA-bin-1L             3.24756
J175129.4-2934  OGLE-TR-10            54.4187
J175129.5-2936  MOA-bin-1L             3.24756
J175129.5-2936  OGLE-TR-10            54.4187
J175129.5-2940  MOA-bin-1L             3.24756
J175129.5-2940  OGLE-TR-10            54.4187
J175129.6-2933  MOA-bin-1L             3.24756
J175129.6-2933  OGLE-TR-10            54.4187
J175129.7-2938  MOA-bin-1L             3.24756
J175129.7-2938  OGLE-TR-10            54.4187
J175129.8-2933  MOA-bin-1L             3.24756
J175129.8-2933  OGLE-TR-10            54.4187
J175129.8-2943  MOA-bin-1L             3.24756
J175129.8-2943  OGLE-TR-10            54.4187
J175129.9-2932  MOA-bin-1L             3.24756
J175129.9-2932  OGLE-TR-10            54.4187
J175129.9-2933  MOA-bin-1L             3.24756
J175129.9-2933  OGLE-TR-10            54.4187
J175130.0-2934  MOA-bin-1L             3.24756
J175130.0-2934  OGLE-TR-10            54.4187
J175130.0-2936  MOA-bin-1L             3.24756
J175130.0-2936  OGLE-TR-10            54.4187
J175130.0-2938  MOA-bin-1L             3.24756
J175130.0-2938  OGLE-TR-10            54.4187
J175130.2-2931  MOA-bin-1L             3.24756
J175130.6-2932  OGLE-TR-10            54.4187
J175130.7-2932  MOA-bin-1L             3.24756
J175130.7-2932  OGLE-TR-10            54.4187
J175130.8-2937  MOA-bin-1L             3.24756
J175130.8-2937  OGLE-TR-10            54.4187
J175130.9-2939  MOA-bin-1L             3.24756
J175130.9-2939  OGLE-TR-10            54.4187
J175131.0-2932  MOA-bin-1L             3.24756
J175131.0-2932  OGLE-TR-10            54.4187
J175131.0-2933  MOA-bin-1L             3.24756
J175131.0-2933  OGLE-TR-10            54.4187
J175131.0-2939  MOA-bin-1L             3.24756
J175131.0-2939  OGLE-TR-10            54.4187
J175131.3-2929  MOA-bin-1L             3.24756
J175131.3-2933  OGLE-TR-10            54.4187
J175131.4-2934  MOA-bin-1L             3.24756
J175131.4-2934  OGLE-TR-10            54.4187
J175131.6-2929  MOA-bin-1L             3.24756
J175131.6-2943  OGLE-TR-10            54.4187
J175131.7-2940  MOA-bin-1L             3.24756
J175131.7-2940  OGLE-TR-10            54.4187
J175131.8-2937  MOA-bin-1L             3.24756
J175131.8-2937  OGLE-TR-10            54.4187
J175131.9-2939  MOA-bin-1L             3.24756
J175131.9-2939  OGLE-TR-10            54.4187
J175132.0-2941  MOA-bin-1L             3.24756
J175132.0-2941  OGLE-TR-10            54.4187
J175132.1-2932  MOA-bin-1L             3.24756
J175132.1-2932  OGLE-TR-10            54.4187
J175132.2-2939  MOA-bin-1L             3.24756
J175132.2-2939  OGLE-TR-10            54.4187
J175132.3-2934  MOA-bin-1L             3.24756
J175132.3-2934  OGLE-TR-10            54.4187
J175132.5-2936  MOA-bin-1L             3.24756
J175132.5-2936  OGLE-TR-10            54.4187
J175132.6-2931  MOA-bin-1L             3.24756
J175132.9-2939  OGLE-TR-10            54.4187
J175133.0-2931  MOA-bin-1L             3.24756
J175133.0-2931  OGLE-TR-10            54.4187
J175133.0-2942  MOA-bin-1L             3.24756
J175133.0-2942  OGLE-TR-10            54.4187
J175133.2-2934  MOA-bin-1L             3.24756
J175133.2-2934  OGLE-TR-10            54.4187
J175133.2-2937  MOA-bin-1L             3.24756
J175133.2-2937  OGLE-TR-10            54.4187
J175133.3-2934  MOA-bin-1L             3.24756
J175133.3-2934  OGLE-TR-10            54.4187
J175133.3-2939  MOA-bin-1L             3.24756
J175133.3-2939  OGLE-TR-10            54.4187
J175133.4-2934  MOA-bin-1L             3.24756
J175133.4-2934  OGLE-TR-10            54.4187
J175133.4-2936  MOA-bin-1L             3.24756
J175133.4-2936  OGLE-TR-10            54.4187
J175133.4-2940  MOA-bin-1L             3.24756
J175133.4-2940  OGLE-TR-10            54.4187
J175133.5-2935  MOA-bin-1L             3.24756
J175133.5-2935  OGLE-TR-10            54.4187
J175133.5-2941  MOA-bin-1L             3.24756
J175133.5-2941  OGLE-TR-10            54.4187
J175133.6-2931  MOA-bin-1L             3.24756
J175133.6-2933  OGLE-TR-10            54.4187
J175133.7-2933  MOA-bin-1L             3.24756
J175133.7-2933  OGLE-TR-10            54.4187
J175133.8-2932  MOA-bin-1L             3.24756
J175133.8-2932  OGLE-TR-10            54.4187
J175133.8-2934  MOA-bin-1L             3.24756
J175133.8-2934  OGLE-TR-10            54.4187
J175133.9-2927  MOA-bin-1L             3.24756
J175134.0-2938  OGLE-TR-10            54.4187
J175134.0-2942  MOA-bin-1L             3.24756
J175134.0-2942  OGLE-TR-10            54.4187
J175134.1-2939  MOA-bin-1L             3.24756
J175134.1-2939  OGLE-TR-10            54.4187
J175134.2-2930  MOA-bin-1L             3.24756
J175134.4-2932  OGLE-TR-10            54.4187
J175134.4-2933  MOA-bin-1L             3.24756
J175134.4-2933  OGLE-TR-10            54.4187
J175134.4-2938  MOA-bin-1L             3.24756
J175134.4-2938  OGLE-TR-10            54.4187
J175134.5-2940  MOA-bin-1L             3.24756
J175134.5-2940  OGLE-TR-10            54.4187
J175134.6-2937  MOA-bin-1L             3.24756
J175134.6-2937  OGLE-TR-10            54.4187
J175134.7-2931  MOA-bin-1L             3.24756
J175134.7-2938  OGLE-TR-10            54.4187
J175134.8-2931  MOA-bin-1L             3.24756
J175134.8-2937  OGLE-TR-10            54.4187
J175134.8-2938  MOA-bin-1L             3.24756
J175134.8-2938  OGLE-TR-10            54.4187
J175134.9-2934  MOA-bin-1L             3.24756
J175134.9-2934  OGLE-TR-10            54.4187
J175135.0-2932  MOA-bin-1L             3.24756
J175135.0-2932  OGLE-TR-10            54.4187
J175135.2-2934  MOA-bin-1L             3.24756
J175135.2-2934  OGLE-TR-10            54.4187
J175135.5-2935  MOA-bin-1L             3.24756
J175135.5-2935  OGLE-TR-10            54.4187
J175135.5-2939  MOA-bin-1L             3.24756
J175135.5-2939  OGLE-TR-10            54.4187
J175135.5-2942  MOA-bin-1L             3.24756
J175135.5-2942  OGLE-TR-10            54.4187
J175135.6-2937  MOA-bin-1L             3.24756
J175135.6-2937  OGLE-TR-10            54.4187
J175135.7-2932  MOA-bin-1L             3.24756
J175135.7-2932  OGLE-TR-10            54.4187
J175136.1-2929  MOA-bin-1L             3.24756
J175136.2-2932  OGLE-TR-10            54.4187
J175136.3-2934  MOA-bin-1L             3.24756
J175136.3-2934  OGLE-TR-10            54.4187
J175136.3-2940  MOA-bin-1L             3.24756
J175136.3-2940  OGLE-TR-10            54.4187
J175136.4-2937  MOA-bin-1L             3.24756
J175136.4-2937  OGLE-TR-10            54.4187
J175136.5-2930  MOA-bin-1L             3.24756
J175136.6-2942  OGLE-TR-10            54.4187
J175136.6-2943  MOA-bin-1L             3.24756
J175136.6-2943  OGLE-TR-10            54.4187
J175136.7-2940  MOA-bin-1L             3.24756
J175136.7-2940  OGLE-TR-10            54.4187
J175137.1-2941  MOA-bin-1L             3.24756
J175137.1-2941  OGLE-TR-10            54.4187
J175137.2-2931  MOA-bin-1L             3.24756
J175137.2-2937  OGLE-TR-10            54.4187
J175137.2-2941  MOA-bin-1L             3.24756
J175137.2-2941  OGLE-TR-10            54.4187
J175137.3-2929  MOA-bin-1L             3.24756
J175137.3-2934  OGLE-TR-10            54.4187
J175137.4-2937  MOA-bin-1L             3.24756
J175137.4-2937  OGLE-TR-10            54.4187
J175137.4-2941  MOA-bin-1L             3.24756
J175137.4-2941  OGLE-TR-10            54.4187
J175137.5-2932  MOA-bin-1L             3.24756
J175137.5-2932  OGLE-TR-10            54.4187
J175137.5-2935  MOA-bin-1L             3.24756
J175137.5-2935  OGLE-TR-10            54.4187
J175137.5-2936  MOA-bin-1L             3.24756
J175137.5-2936  OGLE-TR-10            54.4187
J175137.6-2933  MOA-bin-1L             3.24756
J175137.6-2933  OGLE-TR-10            54.4187
J175137.6-2936  MOA-bin-1L             3.24756
J175137.6-2936  OGLE-TR-10            54.4187
J175137.8-2930  MOA-bin-1L             3.24756
J175138.1-2936  OGLE-TR-10            54.4187
J175138.1-2941  MOA-bin-1L             3.24756
J175138.1-2941  OGLE-TR-10            54.4187
J175138.3-2933  MOA-bin-1L             3.24756
J175138.3-2933  OGLE-TR-10            54.4187
J175138.3-2942  MOA-bin-1L             3.24756
J175138.3-2942  OGLE-TR-10            54.4187
J175138.4-2931  MOA-bin-1L             3.24756
J175138.4-2934  OGLE-TR-10            54.4187
J175138.5-2936  MOA-bin-1L             3.24756
J175138.5-2936  OGLE-TR-10            54.4187
J175138.5-2937  MOA-bin-1L             3.24756
J175138.5-2937  OGLE-TR-10            54.4187
J175138.6-2935  MOA-bin-1L             3.24756
J175138.6-2935  OGLE-TR-10            54.4187
J175138.7-2929  MOA-bin-1L             3.24756
J175138.7-2935  OGLE-TR-10            54.4187
J175138.8-2938  MOA-bin-1L             3.24756
J175138.8-2938  OGLE-TR-10            54.4187
J175138.8-2939  MOA-bin-1L             3.24756
J175138.8-2939  OGLE-TR-10            54.4187
J175138.9-2932  MOA-bin-1L             3.24756
J175138.9-2932  OGLE-TR-10            54.4187
J175138.9-2934  MOA-bin-1L             3.24756
J175138.9-2934  OGLE-TR-10            54.4187
J175139.0-2931  MOA-bin-1L             3.24756
J175139.2-2935  OGLE-TR-10            54.4187
J175139.2-2938  MOA-bin-1L             3.24756
J175139.2-2938  OGLE-TR-10            54.4187
J175139.3-2930  MOA-bin-1L             3.24756
J175139.6-2938  OGLE-TR-10            54.4187
J175139.7-2935  MOA-bin-1L             3.24756
J175139.7-2935  OGLE-TR-10            54.4187
J175139.7-2937  MOA-bin-1L             3.24756
J175139.7-2937  OGLE-TR-10            54.4187
J175139.8-2928  MOA-bin-1L             3.24756
J175139.8-2937  OGLE-TR-10            54.4187
J175139.9-2933  MOA-bin-1L             3.24756
J175139.9-2933  OGLE-TR-10            54.4187
J175139.9-2940  MOA-bin-1L             3.24756
J175139.9-2940  OGLE-TR-10            54.4187
J175140.0-2935  MOA-bin-1L             3.24756
J175140.0-2935  OGLE-TR-10            54.4187
J175140.2-2936  MOA-bin-1L             3.24756
J175140.2-2936  OGLE-TR-10            54.4187
J175140.5-2941  MOA-bin-1L             3.24756
J175140.5-2941  OGLE-TR-10            54.4187
J175140.5-2942  MOA-bin-1L             3.24756
J175140.5-2942  OGLE-TR-10            54.4187
J175140.6-2929  MOA-bin-1L             3.24756
J175140.6-2933  OGLE-TR-10            54.4187
J175140.6-2939  MOA-bin-1L             3.24756
J175140.6-2939  OGLE-TR-10            54.4187
J175140.7-2938  MOA-bin-1L             3.24756
J175140.7-2938  OGLE-TR-10            54.4187
J175140.8-2937  MOA-bin-1L             3.24756
J175140.8-2937  OGLE-TR-10            54.4187
J175140.9-2941  MOA-bin-1L             3.24756
J175140.9-2941  OGLE-TR-10            54.4187
J175141.0-2933  MOA-bin-1L             3.24756
J175141.0-2933  OGLE-TR-10            54.4187
J175141.2-2940  MOA-bin-1L             3.24756
J175141.2-2940  OGLE-TR-10            54.4187
J175141.4-2943  MOA-bin-1L             3.24756
J175141.4-2943  OGLE-TR-10            54.4187
J175141.5-2930  MOA-bin-1L             3.24756
J175141.6-2937  OGLE-TR-10            54.4187
J175141.8-2931  MOA-bin-1L             3.24756
J175141.9-2935  OGLE-TR-10            54.4187
J175142.0-2932  MOA-bin-1L             3.24756
J175142.0-2932  OGLE-TR-10            54.4187
J175142.0-2934  MOA-bin-1L             3.24756
J175142.0-2934  OGLE-TR-10            54.4187
J175142.0-2940  MOA-bin-1L             3.24756
J175142.0-2940  OGLE-TR-10            54.4187
J175142.1-2933  MOA-bin-1L             3.24756
J175142.1-2933  OGLE-TR-10            54.4187
J175142.2-2940  MOA-bin-1L             3.24756
J175142.2-2940  OGLE-TR-10            54.4187
J175142.4-2933  MOA-bin-1L             3.24756
J175142.4-2933  OGLE-TR-10            54.4187
J175142.4-2934  MOA-bin-1L             3.24756
J175142.4-2934  OGLE-TR-10            54.4187
J175142.5-2942  MOA-bin-1L             3.24756
J175142.5-2942  OGLE-TR-10            54.4187
J175142.6-2933  MOA-bin-1L             3.24756
J175142.6-2933  OGLE-TR-10            54.4187
J175142.9-2934  MOA-bin-1L             3.24756
J175142.9-2934  OGLE-TR-10            54.4187
J175143.2-2934  MOA-bin-1L             3.24756
J175143.2-2934  OGLE-TR-10            54.4187
J175143.2-2935  MOA-bin-1L             3.24756
J175143.2-2935  OGLE-TR-10            54.4187
J175143.3-2935  MOA-bin-1L             3.24756
J175143.3-2935  OGLE-TR-10            54.4187
J175143.5-2931  MOA-bin-1L             3.24756
J175143.6-2932  OGLE-TR-10            54.4187
J175143.6-2939  MOA-bin-1L             3.24756
J175143.6-2939  OGLE-TR-10            54.4187
J175143.6-2942  MOA-bin-1L             3.24756
J175143.6-2942  OGLE-TR-10            54.4187
J175143.7-2932  MOA-bin-1L             3.24756
J175143.7-2932  OGLE-TR-10            54.4187
J175143.8-2933  MOA-bin-1L             3.24756
J175143.8-2933  OGLE-TR-10            54.4187
J175143.9-2933  MOA-bin-1L             3.24756
J175143.9-2933  OGLE-TR-10            54.4187
J175144.0-2933  MOA-bin-1L             3.24756
J175144.0-2933  OGLE-TR-10            54.4187
J175144.0-2939  MOA-bin-1L             3.24756
J175144.0-2939  OGLE-TR-10            54.4187
J175144.1-2931  MOA-bin-1L             3.24756
J175144.2-2942  OGLE-TR-10            54.4187
J175144.3-2935  MOA-bin-1L             3.24756
J175144.3-2935  OGLE-TR-10            54.4187
J175144.5-2938  MOA-bin-1L             3.24756
J175144.5-2938  OGLE-TR-10            54.4187
J175144.6-2937  MOA-bin-1L             3.24756
J175144.6-2937  OGLE-TR-10            54.4187
J175144.6-2940  MOA-bin-1L             3.24756
J175144.6-2940  OGLE-TR-10            54.4187
J175144.7-2932  MOA-bin-1L             3.24756
J175144.7-2932  OGLE-TR-10            54.4187
J175144.8-2931  MOA-bin-1L             3.24756
J175144.8-2936  OGLE-TR-10            54.4187
J175144.8-2937  MOA-bin-1L             3.24756
J175144.8-2937  OGLE-TR-10            54.4187
J175144.9-2937  MOA-bin-1L             3.24756
J175144.9-2937  OGLE-TR-10            54.4187
J175144.9-2938  MOA-bin-1L             3.24756
J175144.9-2938  OGLE-TR-10            54.4187
J175144.9-2940  MOA-bin-1L             3.24756
J175144.9-2940  OGLE-TR-10            54.4187
J175145.0-2928  MOA-bin-1L             3.24756
J175145.1-2938  OGLE-TR-10            54.4187
J175145.3-2943  MOA-bin-1L             3.24756
J175145.3-2943  OGLE-TR-10            54.4187
J175145.4-2934  MOA-bin-1L             3.24756
J175145.4-2934  OGLE-TR-10            54.4187
J175145.7-2939  MOA-bin-1L             3.24756
J175145.7-2939  OGLE-TR-10            54.4187
J175145.8-2931  MOA-bin-1L             3.24756
J175146.0-2935  OGLE-TR-10            54.4187
J175146.2-2940  MOA-bin-1L             3.24756
J175146.2-2940  OGLE-TR-10            54.4187
J175146.3-2937  MOA-bin-1L             3.24756
J175146.3-2937  OGLE-TR-10            54.4187
J175146.3-2939  MOA-bin-1L             3.24756
J175146.3-2939  OGLE-TR-10            54.4187
J175146.4-2932  MOA-bin-1L             3.24756
J175146.4-2932  OGLE-TR-10            54.4187
J175146.7-2941  MOA-bin-1L             3.24756
J175146.7-2941  OGLE-TR-10            54.4187
J175146.9-2934  MOA-bin-1L             3.24756
J175146.9-2934  OGLE-TR-10            54.4187
J175146.9-2943  MOA-bin-1L             3.24756
J175146.9-2943  OGLE-TR-10            54.4187
J175147.4-2942  MOA-bin-1L             3.24756
J175147.4-2942  OGLE-TR-10            54.4187
J175147.5-2932  MOA-bin-1L             3.24756
J175147.5-2932  OGLE-TR-10            54.4187
J175147.5-2933  MOA-bin-1L             3.24756
J175147.5-2933  OGLE-TR-10            54.4187
J175147.6-2942  MOA-bin-1L             3.24756
J175147.6-2942  OGLE-TR-10            54.4187
J175148.0-2937  MOA-bin-1L             3.24756
J175148.0-2937  OGLE-TR-10            54.4187
J175148.1-2935  MOA-bin-1L             3.24756
J175148.1-2935  OGLE-TR-10            54.4187
J175148.2-2938  MOA-bin-1L             3.24756
J175148.2-2938  OGLE-TR-10            54.4187
J175148.4-2941  MOA-bin-1L             3.24756
J175148.4-2941  OGLE-TR-10            54.4187
J175148.7-2934  MOA-bin-1L             3.24756
J175148.7-2934  OGLE-TR-10            54.4187
J175148.9-2935  MOA-bin-1L             3.24756
J175148.9-2935  OGLE-TR-10            54.4187
J175149.2-2939  MOA-bin-1L             3.24756
J175149.2-2939  OGLE-TR-10            54.4187
J175149.5-2940  MOA-bin-1L             3.24756
J175149.5-2940  OGLE-TR-10            54.4187
J175149.6-2942  MOA-bin-1L             3.24756
J175149.6-2942  OGLE-TR-10            54.4187
J175149.9-2938  MOA-bin-1L             3.24756
J175149.9-2938  OGLE-TR-10            54.4187
J175150.1-2931  MOA-bin-1L             3.24756
J175150.5-2936  OGLE-TR-10            54.4187
J175150.6-2933  MOA-bin-1L             3.24756
J175150.6-2933  OGLE-TR-10            54.4187
J175150.6-2938  MOA-bin-1L             3.24756
J175150.6-2938  OGLE-TR-10            54.4187
J175150.7-2934  MOA-bin-1L             3.24756
J175150.7-2934  OGLE-TR-10            54.4187
J175150.8-2936  MOA-bin-1L             3.24756
J175150.8-2936  OGLE-TR-10            54.4187
J175150.9-2930  MOA-bin-1L             3.24756
J175151.2-2933  OGLE-TR-10            54.4187
J175151.5-2941  MOA-bin-1L             3.24756
J175151.5-2941  OGLE-TR-10            54.4187
J175151.7-2937  MOA-bin-1L             3.24756
J175151.7-2937  OGLE-TR-10            54.4187
J175151.8-2936  MOA-bin-1L             3.24756
J175151.8-2936  OGLE-TR-10            54.4187
J175151.9-2941  MOA-bin-1L             3.24756
J175151.9-2941  OGLE-TR-10            54.4187
J175152.0-2935  MOA-bin-1L             3.24756
J175152.0-2935  OGLE-TR-10            54.4187
J175152.0-2938  MOA-bin-1L             3.24756
J175152.0-2938  OGLE-TR-10            54.4187
J175152.3-2932  MOA-bin-1L             3.24756
J175152.4-2932  OGLE-TR-10            54.4187
J175152.4-2942  MOA-bin-1L             3.24756
J175152.4-2942  OGLE-TR-10            54.4187
J175152.5-2932  MOA-bin-1L             3.24756
J175152.5-2932  OGLE-TR-10            54.4187
J175152.5-2934  MOA-bin-1L             3.24756
J175152.5-2934  OGLE-TR-10            54.4187
J175152.6-2930  MOA-bin-1L             3.24756
J175152.9-2941  OGLE-TR-10            54.4187
J175153.0-2940  MOA-bin-1L             3.24756
J175153.0-2940  OGLE-TR-10            54.4187
J175153.3-2937  MOA-bin-1L             3.24756
J175153.3-2937  OGLE-TR-10            54.4187
J175153.3-2942  MOA-bin-1L             3.24756
