NAME,RA,DEC,PER 
HD 4308 b,0.744177778032,-65.6477166663
upsilon And b,1.61332777765,41.406386111
upsilon And c,1.61332777765,41.406386111
upsilon And d,1.61332777765,41.406386111
30 Ari B b,2.61601111094,24.6480944443
iota Hor b,2.70921111107,-50.8008277778
HD 17156 b,2.82897777769,71.7533111111
epsilon Eri b,3.54900555505,-9.45830555545
HD 33636 b,5.1962055556,4.40387222211
beta Pic b,5.78807777776,-51.0667138889
HD 40307 c,5.9011944445,-60.0233249998
HD 40307 d,5.9011944445,-60.0233249998
HD 40307 b,5.9011944445,-60.0233249998
HD 46375 b,6.55348888901,5.46316111141
HD 49674 b,6.85846944438,40.8680555556
HD 50554 b,6.91190277735,24.2457916662
HD 52265 b,7.00502777788,-5.36735833334
beta Gem b,7.75537777795,28.0263111115
XO-2 b,7.80179666665,50.225805556
XO-2S c,7.80207694451,50.2175
XO-2S b,7.80207694451,50.2175
GJ 3470 b,7.98496388886,15.3915277778
HD 70642 b,8.35785833359,-39.7059583335
GJ 317 b,8.68312222269,-23.456472222
Pr 211 b,8.70319222212,19.2770277776
HD 75289 b,8.79455833329,-41.7362388889
55 Cnc e,8.87670277807,28.3313888889
55 Cnc f,8.87670277807,28.3313888889
55 Cnc b,8.87670277807,28.3313888889
55 Cnc d,8.87670277807,28.3313888889
55 Cnc c,8.87670277807,28.3313888889
HD 85512 b,9.85185555551,-43.5016388889
WASP-19 b,9.89446583324,-45.6591666667
WASP-43 b,10.3272244443,-9.80625
HD 93083 b,10.739161111,-33.5766555553
HD 97658 b,11.2425638888,25.7102666664
GJ 436 b,11.7029194445,26.7085472223
HD 102195 b,11.7617777782,2.82175277763
HD 107148 b,12.3204222223,-3.31967222214
HD 108147 b,12.4295861106,-64.0219388888
tau Boo b,13.7877888891,17.4567749998
alpha Cen B b,14.6609416665,-60.8394805553
HD 130322 b,14.7924444442,-0.281133333842
HD 330075 b,15.8271944449,-49.9632972219
epsilon CrB b,15.9598055553,26.8780249998
14 Her b,16.1733916664,43.8183694445
HAT-P-2 b,16.3434361108,41.0481555557
HD 149026 b,16.5082444445,38.3471805551
HD 154345 b,17.0434166665,47.079802778
GJ 1214 b,17.2552611113,4.96380555577
GJ 674 b,17.4776277775,-46.8930527782
mu Ara b,17.7357555556,-51.8335888889
mu Ara e,17.7357555556,-51.8335888889
mu Ara c,17.7357555556,-51.8335888889
mu Ara d,17.7357555556,-51.8335888889
HD 162020 b,17.8439833334,-40.3182888889
Kepler-1542 d,19.0485666667,42.6545277776
Kepler-1542 c,19.0485666667,42.6545277776
Kepler-1542 e,19.0485666667,42.6545277776
Kepler-1542 b,19.0485666667,42.6545277776
Kepler-1266 b,19.0579527775,42.7280833329
HD 179949 b,19.2592083338,-24.1791055552
Kepler-63 b,19.281748333,49.5481944444
Kepler-1512 b,19.2849666667,44.4702499999
Kepler-426 b,19.2956419447,49.4733888891
Kepler-250 d,19.3063194444,44.1419500001
Kepler-250 c,19.3063194444,44.1419500001
Kepler-250 b,19.3063194444,44.1419500001
CoRoT-2 b,19.4518044444,1.38369444443
Kepler-435 b,19.4858219443,43.1972222222
Kepler-326 d,19.6217000002,46.0022500001
Kepler-326 b,19.6217000002,46.0022500001
Kepler-326 c,19.6217000002,46.0022500001
Kepler-1008 b,19.7698361111,44.9419444444
HAT-P-11 b,19.8472611109,48.0802944448
HD 189733 b,20.0121416664,22.7114611106
WASP-80 b,20.2111605559,-2.14419444402
HD 195019 b,20.4717833334,18.7696333334
GJ 832 b,21.5594500001,-49.0070166667
GJ 832 c,21.5594500001,-49.0070166667
HD 209458 b,22.0529861111,18.8843638889
GJ 876 c,22.8878222222,-14.2620583333
GJ 876 e,22.8878222222,-14.2620583333
GJ 876 d,22.8878222222,-14.2620583333
GJ 876 b,22.8878222222,-14.2620583333
tau Gru b,22.8938166671,-48.5980888886
HD 216437 b,22.9109888893,-70.073886111
HD 217107 c,22.9709833333,-2.39534722222
HD 217107 b,22.9709833333,-2.39534722222
TRAPPIST-1 c,23.1081341669,-5.04127500004
TRAPPIST-1 d,23.1081341669,-5.04127500004
HD 218566 b,23.1528777777,-2.26050833384
