NAME,RA,DEC,PER
Kepler-26 e,18.99606944402059,46.5665388891432,46.827915
GJ 667 C b,17.31634388923645,-34.99683333290948,7.1999
Kepler-254 d,19.21098055521647,45.81651111072964,18.746477
Kepler-592 b,19.05271111117469,48.68325000021193,2.82019241
CoRoT-19 b,6.468905277782016,-0.1706944444444444,3.89713
Kepler-264 b,19.46963888883591,37.37623888863457,40.806231
Kepler-604 b,19.48773333337572,42.62625,25.85501786
Kepler-557 b,19.5805638885498,41.61513888888889,3.70598955
Kepler-1237 b,19.70861666679382,44.69061111132304,84.5733226
Kepler-122 c,19.40746111128065,39.94911111089918,12.465988
Kepler-142 b,19.67458888901605,48.4812805557251,2.024152
alpha Ari b,2.119524999989403,23.46277777777778,380
Kepler-1450 b,19.63692222224341,45.0813888888889,54.5094166
Kepler-148 d,19.31908055543899,46.85877777788374,51.84688575
Kepler-1148 b,19.39690277735392,45.71952777783076,1.10446351
Kepler-240 c,19.41058055559794,40.75026944445239,7.953528
Kepler-545 b,19.37108611106873,40.69205555544959,13.24934059
61 Vir b,13.30693611092038,-18.30861111111111,4.215
Kepler-298 b,18.86931944449743,48.82536111089919,10.475464
HD 210702 b,22.19759166717529,16.04059722211626,354.29
Kepler-1299 b,19.07667777803209,37.41138888888889,19.9400874
Kepler-1564 b,19.37240833335453,46.64269444465637,18.0540381
Kepler-363 d,18.87946944448683,41.30538888878292,11.932125
HAT-P-4 b,15.33275555504693,36.22963888910082,3.056536
Kepler-1414 b,18.99523888905843,42.42230555534363,3.51576315
Kepler-485 b,19.66642222192552,50.47005555550258,3.2432598
HAT-P-21 b,11.41832999997669,41.02794444402059,4.124481
Kepler-398 d,19.43124444431729,40.34386111153497,6.83437001
Kepler-1180 b,19.72583333333333,43.15605555534363,16.8601286
Kepler-1388 b,18.88906944433848,47.17452777756585,12.2854603
Kepler-215 d,19.66489999983046,45.21368888854981,30.864423
Kepler-579 b,19.66680277778043,39.95291666666667,9.66857723
Kepler-232 c,19.72108055565092,51.12173888895246,11.379349
Kepler-1009 b,18.85732777754466,42.66577777756585,11.35011917
Kepler-346 b,19.20078888886504,46.11761111113761,6.511127
Kepler-330 c,19.22983055538601,44.80168055560853,15.955387
Kepler-1233 b,19.82500555568271,46.66222222222222,45.1263042
Kepler-1416 b,19.91089722209506,43.89408333354526,1.49514952
alpha Cen B b,14.66094166649713,-60.83948055532244,3.2357
Kepler-1183 b,19.48216111077203,38.89222222222222,28.5057189
mu Ara b,17.73575555562973,-51.83358888889353,643.25
TYC 1422-614-1 c,10.28518722216288,19.55833333333333,559.3
Kepler-1109 b,19.44308333290948,39.39661111089918,37.6467384
Kepler-830 b,19.67028611103694,42.7568333334393,11.29695137
WASP-45 b,0.349165833791097,-35.99827777756585,3.1260876
Kepler-916 b,19.39888888888889,45.97330555544959,32.2968798
Kepler-725 b,18.93183333290948,44.8115555551317,39.64317811
Kepler-428 b,19.37211472246382,40.57722222222223,3.52563254
Kepler-1171 b,19.66392777760823,38.59158333354527,1.44259224
Kepler-1093 c,18.99853333367242,41.42016666677263,89.722292
HD 73526 c,8.621258333524068,-41.31949444452922,377.8
HD 108341 b,12.45878333356645,-71.42325833320618,1129
Kepler-1330 b,19.37178333335453,39.95688888867696,10.10769068
Kepler-382 c,19.94241111119588,45.86993055555556,12.162701
Kepler-667 b,19.70366944445504,49.01733333335982,41.43962808
Kepler-495 b,19.06204722192552,39.09813888867696,3.41303622
Kepler-333 c,19.48573888884651,40.91358888838026,24.08821
Kepler-17 b,19.89301833364699,47.815,1.4857108
14 Her b,16.17339166641235,43.81836944447624,1773.4
HAT-P-33 b,7.545616110695732,33.83502777775129,3.474474
Kepler-692 b,19.65178888890478,40.15375,21.81293494
Kepler-1223 b,19.01971666653951,44.55274999989403,16.301259
Kepler-1232 b,19.77000277784136,49.10233333322737,26.7839183
Kepler-805 b,19.54866388850742,45.05330555544959,30.8638931
Kepler-166 c,19.54401111072964,48.88118888854981,34.260281
Kepler-1398 b,19.65774444421132,48.6389722220103,2.78815679
Kepler-1629 b,18.68044166670905,43.77430555555556,3.87595807
Kepler-835 b,18.90494999991523,45.73480555560854,11.41909375
Kepler-992 b,18.9620194445716,47.64177777767181,20.16034462
Kepler-1420 b,19.74691944440206,42.77783333354526,6.69960006
OGLE-05-169L b,18.10147777782546,-30.73263888888889,3300
HIP 79431 b,16.21159999953376,-18.87499166647593,111.7
Kepler-562 b,19.34130833307902,46.27380555576748,18.00931444
Kepler-1476 b,18.96880555550257,43.98994444423252,10.35863224
Kepler-870 b,19.69350277794732,50.47863888846503,21.3587621
Kepler-1155 b,19.2547055557039,39.52283333354526,33.469743
HD 171238 b,18.57880277739631,-28.07204722245534,1523
Kepler-1292 b,18.99371388859219,43.94916666666666,3.27646405
Kepler-1410 b,19.36734722223547,38.74355555534363,60.866168
Kepler-272 c,19.94183055559794,47.59383055580987,6.057342
Kepler-157 c,19.40648055553436,38.87561111132304,13.5405
HIP 5158 b,1.100533333321412,-22.45289166662428,345.72
Kepler-661 b,18.91405833350287,47.86327777756585,6.02930132
Kepler-308 c,19.71901111099455,40.43954999976688,15.38231
WASP-46 b,21.24912805557251,-55.87177777767182,1.43037
Kepler-800 b,19.10498888863458,44.79519444465637,14.13176026
Kepler-157 b,19.40648055553436,38.87561111132304,1.732342
Kepler-1268 b,19.18923333326975,43.15322222232818,40.9903986
Kepler-1034 b,19.07435833348168,37.96700000001325,12.12400943
Kepler-475 b,19.13678055551317,40.21152777777778,3.10550819
Kepler-1541 b,18.91913333336512,48.02955555597941,8.40691199
GJ 849 b,22.16102222230699,-4.640680555767482,1882
Kepler-587 b,19.24471388922797,47.39913888931274,10.94027841
WASP-84 b,8.740475833151075,1.86,8.5234865
Kepler-52 d,19.11586944474114,49.97575000021193,36.445171
Kepler-1190 b,18.99997499995762,49.47997222264608,10.45843441
Kepler-197 c,19.6817611111535,50.55898055606418,10.349695
Kepler-599 b,19.06076666620043,41.06944444444445,15.65562652
Kepler-163 b,19.66685000000729,46.98733055565092,7.810937
Kepler-121 c,19.0774694442749,39.67799999978807,41.008011
Kepler-191 b,19.41223055521647,45.32316944440206,9.939632
Kepler-123 b,19.79991111119588,42.78196111149258,17.232366
Kepler-1123 b,19.63451111104753,50.67038888878292,4.33946454
Kepler-320 b,19.54756944444444,46.17513055536482,8.371554
HAT-P-1 b,22.96300694465637,38.67494444423252,4.4652934
Kepler-186 f,19.91018055597941,43.95501944435968,129.9459
Kepler-1025 b,18.96734722223547,43.96166666666667,37.3229493
Kepler-201 b,19.57506944444444,41.27281944433848,25.672083
OGLE2-TR-L9 b,11.13199472215441,-61.14625,2.4855335
Kepler-54 b,19.65159583330154,43.05627777788374,8.0109434
Kepler-973 b,19.34434999995761,49.92386111100515,49.6077331
Kepler-355 c,19.05330000003179,42.81178055551317,25.762294
Kepler-1472 b,19.6568444442749,49.05747222211625,38.1312831
Kepler-1135 b,19.06686388888293,44.75658333354526,76.957857
Kepler-375 c,19.24118888907962,48.09841111077203,19.986326
Kepler-1209 b,19.17232500023312,49.15480555534363,25.369115999999998
Kepler-1019 b,18.91450277752346,47.20444444444445,1.41122985
Kepler-484 b,18.95961944474114,46.24908333354526,10.04556931
Kepler-137 b,18.8090388891432,43.03910000006358,8.436387
Kepler-85 d,19.39823055585225,45.29031944433848,17.91323
Kepler-1456 b,19.12968888918559,43.82277777777778,18.1373829
Kepler-224 c,19.39561944431729,47.35760000016954,5.925003
GJ 3341 b,5.262966666751438,-31.29583333333333,14.207
Kepler-1290 b,19.37901666641235,43.85963888910081,4.69500134
Kepler-962 b,19.6875416665607,46.2375,12.05707239
WASP-22 b,3.521201110945808,-23.81969444433848,3.53269
Kepler-468 b,19.26015000025431,49.37050000005299,38.47875707
Kepler-640 b,19.73548055556086,42.13166666666667,22.24813967
Kepler-503 b,19.37576666620043,38.70766666677263,7.25844721
WASP-2 b,20.51503611140781,6.42952777756585,2.1522254
Kepler-392 b,19.24405000050863,43.36808055559794,5.341853
Kepler-247 c,19.24283055517409,43.03928888903724,9.439452
Kepler-1076 b,19.17267222245534,51.06058333290947,6.14727918
HD 164922 b,18.04183611128066,26.31446666717529,1155
Kepler-271 b,18.8668611111078,44.28423055556085,5.217738
Kepler-30 c,19.01891000005934,38.9472777779897,60.3231
Kepler-190 c,19.23893888897366,44.73379999998543,3.763024
tau Gru b,22.89381666713291,-48.59808888859219,1311
WASP-34 b,11.02663722250197,-23.86063888867696,4.3176782
Kepler-397 c,19.72626944435967,42.3804499997033,135.498527
HD 96063 b,11.07901111072964,-2.513175000084771,361.1
Kepler-490 b,19.66837777773539,46.95600000010597,3.26869515
Kepler-1466 b,19.32208055549198,44.60986111111112,31.1750448
Kepler-630 b,19.56180277824402,39.94244444423251,161.4743937
Kepler-423 b,19.52371611118317,46.3911666668786,2.68432848
HAT-P-22 b,10.3787747224172,50.12833333333333,3.21222
51 Eri b,4.626697222391765,-2.473391666412354,
Kepler-1374 b,19.42333333333334,45.17227777798971,10.65276707
Kepler-1041 b,19.59211666689978,49.68316666709052,24.7576421
WASP-28 b,23.57440833356645,-1.580055555767483,3.40883
Kepler-221 b,19.77698055585225,46.83526944438616,2.795906
CoRoT-7 b,6.730408333672417,-1.063027778201633,0.85359163
Kepler-1418 b,18.86649722205268,41.67855555534363,22.4764425
HD 5608 b,0.9706083332167732,33.95105833331744,792.6
Kepler-584 b,19.21537222226461,42.41361111111111,35.1810304
Kepler-733 b,19.53455277774069,45.9146944448683,20.83424726
Kepler-172 e,18.89123055564033,41.82186111132305,35.118736
Kepler-1200 b,19.7735638888677,44.12924999978807,1.11854972
Kepler-178 b,19.14006944444444,46.89648055606418,9.576694
Kepler-1207 b,19.67095000002119,49.35900000042385,13.68237119
Kepler-147 c,19.19838055504693,39.08718055566152,33.416423
Kepler-1096 b,19.64729166666667,45.96949999994702,2.89221751
Kepler-1491 b,19.57531666649712,45.74063888867696,16.5861762
HATS-1 b,11.70168888886769,-23.35483333322737,3.446459
Kepler-1559 b,19.48577222214805,42.07244444423252,0.97191543
Kepler-378 c,19.6632388888465,46.43863888899485,28.906009
HD 80606 b,9.377091666327583,50.60370555559794,111.4367
Kepler-471 b,19.93983611106873,43.4975833331214,5.01423457
Kepler-158 b,18.93548055556085,39.78133055580987,16.709184
Kepler-1511 b,19.22808055559794,43.17980555534363,23.2382792
Kepler-45 b,19.52485972245534,41.06424999978807,2.455239
Kepler-68 b,19.40215666664971,49.04024999989404,5.398763
Kepler-1195 b,18.95673888895247,40.85297222216924,8.49642241
Kepler-665 b,19.80170833335983,48.47858333375719,16.01310205
Kepler-950 b,19.19710555606418,41.13033333354526,98.7180406
Kepler-308 b,19.71901111099455,40.43954999976688,9.694928
WASP-78 b,4.250418055554231,-22.11641666624281,2.17517656
Kepler-108 c,19.63728055556615,46.06233055538601,190.323494
HD 86264 b,9.949402777353923,-15.89496111128065,1475
Kepler-942 b,19.66367499987284,44.14980555534363,44.96417488
Kepler-266 c,19.63228888935513,44.16691111110978,107.723601
Kepler-1094 b,19.48675000005298,38.26702777776453,78.1000231
Kepler-1194 b,19.44663611094157,38.14527777777778,16.22371307
8 UMi b,14.94675555547079,74.90091388887829,93.4
Kepler-1291 b,19.2918027777142,40.0011388888624,8.63043276
Kepler-239 c,19.61348055521647,40.66341111077202,56.228098
Kepler-524 b,19.79061388863458,49.16205555597941,7.97419807
HD 82943 c,9.580758333206177,-12.12912222226461,219.3
Kepler-205 c,19.01913888878292,41.86116944419013,20.306546
Kepler-319 b,19.25413055552377,39.7706611111429,4.362705
Kepler-162 c,19.81858888891008,43.72401944425371,19.446355
Kepler-126 c,19.28981944455041,44.20851111094157,21.869741
HD 216536 b,22.88443666663435,44.4775,148.6
Kepler-728 b,19.40615833335453,45.11552777820163,5.74347727
Kepler-384 c,19.06841111116939,44.78286944495307,45.348269
Kepler-669 b,19.46241111119588,49.2539722222752,4.12554687
Kepler-1046 b,19.78371666666535,46.99827777756585,14.37508035
iota Hor b,2.709211111068726,-50.80082777778307,302.8
Kepler-716 b,19.35954722192552,43.36388888888889,10.37168453
HD 37124 d,5.617372222211626,20.73180833286709,1862
Kepler-853 b,18.92912222226461,49.11033333354526,7.16892463
Kepler-690 b,19.63266111161974,39.77144444465637,7.74809437
Kepler-1500 b,19.25888888888889,39.74458333333333,15.0330105
Kepler-1316 b,19.92239166683621,40.29313888867696,87.9732136
Kepler-921 b,18.97441388871934,49.19080555544959,51.300634
HD 192263 b,20.2333000002967,-0.8675138888756434,24.3556
K2-3 c,11.4889966668023,-1.454786110983954,24.6454
HD 204313 b,21.47005000008477,-21.7255944442749,1920.1
Kepler-1079 b,19.96996666669845,45.76975000010597,13.24503188
Kepler-771 b,19.16293888939751,38.08844444433849,8.73485836
Kepler-212 c,19.17471944438087,43.14165000014835,31.805174
Kepler-53 c,19.36411833339267,40.56244444423251,38.5583038
Kepler-707 b,19.33383888890346,42.11647222201029,2.23749275
Kepler-1211 b,19.04805277824402,40.85697222232819,11.01816836
Kepler-321 b,19.63026111072964,44.14596944491068,4.915379
Kepler-1442 b,19.41703888889816,48.84697222179837,81.4162941
Kepler-402 d,19.22468055566152,43.35461111121707,8.921099
Kepler-339 d,19.55678055551317,48.44463888910082,10.558345
Kepler-407 b,19.06908972210354,49.61450000021193,0.6693109
Kepler-756 b,19.3738638888465,41.20108333335983,1.22486632
TrES-3 b,17.86861666666137,37.54616666687859,1.30619
Kepler-188 b,18.75198055558734,44.31553055551317,2.061897
HIP 14810 b,3.187286110983954,21.09748888863458,6.673859
Kepler-695 b,19.95440555546019,40.82236111111111,3.04033042
Kepler-10 c,19.04529527770148,50.24130555576748,45.29485
HD 90156 b,10.39869444423252,-29.64577222188314,49.77
Kepler-786 b,19.58293055534363,38.93927777767181,53.5293487
Kepler-259 c,19.21413055525885,46.615,36.924931
Kepler-444 b,19.31679722222189,41.63613888899485,3.6001053
Kepler-550 b,19.8466833337148,47.86375,8.60010411
Kepler-304 d,19.62945000012716,40.55758888880411,9.653471
Kepler-150 e,19.21561111132304,40.52089999993642,30.826557
Kepler-218 c,19.69418888939752,46.26646944469876,44.699576
Pr 211 b,8.703192222118377,19.27702777756585,2.1451
Kepler-203 b,19.80600000010596,41.38803055551317,3.162697
Kepler-981 b,19.28326111157735,47.65011111111276,4.46975774
Kepler-6 b,19.78915027777354,48.23994444423252,3.234723
Kepler-501 b,19.81343611081441,41.73019444465638,5.64067757
Kepler-244 d,19.14951111157735,42.30136944439676,20.050401
24 Sex c,10.39120277775658,-0.9021611111693912,910
Kepler-358 b,19.54868055555556,48.28136944452921,34.060467
Kepler-373 c,19.2925305557251,50.5970500002967,16.725948
HATS-13 b,21.13076444413927,-26.09638888888889,3.0440499
Kepler-466 c,19.70991388850742,48.49555555555555,3.70921385
Kepler-1074 b,18.96510277748108,46.25258333338631,5.94566534
Kepler-807 b,19.26801111115349,48.11980555560854,117.93108781
HD 60532 c,7.567558333343929,-22.29618055555556,604
Kepler-299 b,18.88046111106873,48.58049999978807,2.927128
Kepler-939 b,19.59104166666667,47.02683333290948,14.878296
Kepler-1389 b,19.04782777786255,44.75841666645474,99.2530951
Kepler-140 c,19.15796944459279,46.76821944448683,91.353282
Kepler-23 d,19.61460000038147,49.47921944406298,15.274299
Kepler-1048 b,18.79322222179837,42.16577777756585,6.92101021
Kepler-89 c,19.82220388889313,41.89111111111111,10.423648
WASP-95 b,22.49714722209507,-48.00305555555556,2.184673
Kepler-831 b,19.66570000012716,42.72766666624281,5.62153941
HD 68988 b,8.306116666793823,61.46064444435967,6.27711
Kepler-84 b,19.8834697222213,40.49605555534363,8.726
Kepler-637 b,19.49448333316379,41.4168888888922,23.20584623
HAT-P-26 b,14.21042694409688,4.060027777353922,4.234516
Kepler-1252 b,19.93002222273085,46.6928055551317,15.0540329
Kepler-292 f,19.71773888885975,42.42428055551317,20.834237
Kepler-847 b,18.90031944443782,49.45102777779103,2.3432319
Kepler-1355 b,18.91609444406297,49.06797222216925,1.28958811
Kepler-20 e,19.17986777729458,42.33869444423252,6.098493
Kepler-296 d,19.10266944434908,49.43733055565092,19.850242
HD 149143 b,16.54751666704814,2.085038888851802,4.072
Kepler-688 b,19.64368333286709,39.30836111121707,3.89593684
Kepler-62 d,18.88084972169664,45.34986111111111,18.16406
Kepler-713 b,19.71010000016954,43.02983333375719,7.411141
HD 79498 b,9.252633333206177,23.37592777782016,1966.1
Kepler-89 e,19.82220388889313,41.89111111111111,54.32031
Kepler-722 b,19.35088611112701,44.55644444465637,4.09357325
Kepler-556 b,19.36863055560324,38.94266666624281,11.72292176
Kepler-883 b,19.0955777782864,50.30033333334658,12.98495573
Kepler-1181 b,19.31648888905843,39.52347222222222,4.89337519
Kepler-1336 c,19.75184722224871,46.89986111111111,5.77721211
Kepler-897 b,19.37245555559794,51.69583333333333,8.0472642
Kepler-298 d,18.86931944449743,48.82536111089919,77.473633
Kepler-269 b,19.34768055597941,41.77596944491069,5.326718
Kepler-248 b,19.53743055555556,43.58136111153497,6.308205
HD 181433 c,19.4194166665607,-66.46937222215864,962
Kepler-1375 b,19.7529027777248,43.40327777783076,3.3004192
Kepler-454 b,19.1652347225613,38.22884444448683,10.57
70 Vir b,13.47387500021193,13.78018888897366,116.6884
HD 102365 b,11.775625,-40.50133333338631,122.1
BD -08 2823 b,10.0133166662852,-9.516741666669647,5.6
Kepler-1276 b,19.19046666675144,40.5471944448683,12.5720095
Kepler-797 b,19.81393055597941,41.78169444402059,27.07237711
Kepler-160 b,19.18489999996291,42.86928055551317,4.309427
Kepler-1066 b,19.92443888876173,46.50225000010597,1.93155984
Kepler-1318 b,19.35842222213745,41.15075000001325,213.257663
CoRoT-11 b,18.71248611132304,5.937694444391463,2.99433
Kepler-369 c,19.57828055593702,47.9084611108568,14.871572
Kepler-142 d,19.67458888901605,48.4812805557251,41.809118
Kepler-1415 b,19.01046111106873,47.87333333333333,0.63642408
Kepler-398 b,19.43123888863458,40.34385000016955,4.081423
Kepler-443 b,19.24070277796852,49.9686388888624,177.6693
Kepler-746 b,19.37881666713291,37.35511111100515,3.48159251
Kepler-1348 b,19.47249722215864,49.78877777788374,27.5722742
Kepler-299 d,18.88046111106873,48.58049999978807,15.054786
GJ 436 b,11.70291944450802,26.70854722234938,2.64385
Kepler-1231 b,19.23922499974569,42.6056666665607,10.41725184
Kepler-142 c,19.67458888901605,48.4812805557251,4.761702
Kepler-401 d,19.33885000016954,50.86347222222222,184.256405
Kepler-815 b,19.01474166658189,47.88138888888889,8.57503552
Kepler-578 b,19.25033055557145,39.56366666687859,1.6168837
Kepler-181 c,19.7434305551317,50.09581111060249,4.302149
XO-2S b,7.802076944510142,50.2175,18.157
Kepler-364 b,18.77133055580987,47.39868888854981,25.745718
Kepler-173 c,19.64311111132304,41.88411111109787,8.005777
Kepler-609 b,19.48135555585225,44.7000277777782,6.52121067
Kepler-1606 b,19.09188333352407,43.07325000021193,196.435224
Kepler-290 b,19.09400000042385,42.68155000050862,14.589347
Kepler-926 b,19.31195555580987,40.70047222223547,52.0688601
Kepler-544 b,19.60193888889419,39.05183333330684,21.41616926
WASP-37 b,14.79626666704814,1.064944444232517,3.577469
Kepler-223 c,19.88788888878292,47.2794888888465,9.848183
HD 6718 b,1.13015277756585,-8.233752777775129,2496
Kepler-224 e,19.39561944431729,47.35760000016954,18.643577
Kepler-322 c,18.75658888869815,44.29523888905843,4.337234
HD 33636 b,5.196205555597941,4.403872222105663,2127.7
Kepler-477 b,19.20450555536482,42.35536111089918,11.11990653
Kepler-1327 b,19.2709916665819,50.46097222222222,14.88801098
Kepler-163 c,19.66685000000729,46.98733055565092,21.347262
Kepler-1128 b,19.53755555550257,39.40344444433848,61.6178167
HAT-P-40 b,22.367527222236,45.45733333322737,4.457243
HD 240237 b,23.26172777811686,58.04325277752346,745.7
Kepler-494 b,19.81427222251892,41.66402777777778,8.02511821
Kepler-169 f,19.06666111098395,40.91931944449743,87.090195
Kepler-283 b,19.57424999978807,47.83899999989404,11.008151
rho CrB b,16.0174444444312,33.30538888878292,39.8449
Kepler-214 b,18.98366111109654,44.95603055530125,15.660544
Kepler-700 b,19.14361944410536,41.56577777756585,80.8720639
Kepler-1549 b,19.07016111108992,39.09605555534363,214.886545
Kepler-730 b,19.03698611100515,45.57886111153497,6.49168426
Kepler-1515 b,19.39826111157735,48.17816666709052,214.3114164
Kepler-1424 b,19.39944444444444,40.22933333290948,29.6091744
Kepler-314 b,19.64493888854981,42.07558055559794,2.461069
Kepler-188 c,18.75198055558734,44.31553055551317,5.996553
Kepler-731 b,19.75954444461399,45.56855555560854,3.85560355
Kepler-1338 b,18.93615555551317,41.69913888931274,0.93511806
Kepler-233 b,19.75776944425371,51.3195194445716,8.472382
Kepler-1530 c,19.21083333333333,48.16516666624281,5.3227406
Kepler-118 b,19.94753888871935,41.42483055538601,7.518496
Kepler-1440 b,19.02313055568271,48.31224999957614,39.859484
Kepler-1513 b,19.31944166660309,39.28527777777778,160.88465087
Kepler-110 b,19.52861111111111,48.60281111107933,12.691112
HD 11977 b,1.915558332867092,-67.64748055564033,711
Kepler-1192 b,18.80937222268846,43.89658333354526,25.2034787
Kepler-1382 b,19.69182499991523,39.04802777820163,16.3583055
HD 73534 b,8.654408333301545,12.96060277726915,1770
Kepler-689 b,19.64737499978807,39.52174999978807,22.36656079
Kepler-1643 b,20.02873333295186,44.75099999997351,5.34264507
Kepler-195 b,19.20806111123827,47.96666944444438,8.307872
Kepler-498 b,19.35720833354526,44.51875,9.61375356
Kepler-50 c,19.20672694418165,50.03372222221559,9.3761368
Kepler-863 b,19.84430277824402,43.24897222201029,15.59461874
Kepler-1464 b,19.14904444482591,38.75416666666667,31.7785901
HD 164604 b,18.05193055550258,-28.56054999987284,606.4
Kepler-1356 b,19.39968888918559,43.24394444465637,0.63400294
Kepler-359 b,19.55291111098396,42.19635000016954,25.563222
TRAPPIST-1 b,23.10813416692946,-49.07509444448684,1.510848
Kepler-1201 b,19.64098888874054,40.83316666709052,15.18725932
Kepler-1594 b,19.57487222247654,47.96191666709053,2.71603809
Kepler-642 b,19.58896944469875,42.62497222211626,4.41745855
Kepler-359 d,19.55291111098396,42.19635000016954,77.095691
Kepler-115 b,19.84746111128065,45.26191944440206,2.403679
OGLE-05-071L b,17.83583333333333,-34.67305555555555,3600
OGLE235-MOA53 b,18.08787500010596,-28.895,
HD 37124 c,5.617372222211626,20.73180833286709,885.5
HD 217107 c,22.97098333332274,-2.395347222222222,4270
Kepler-1323 b,19.52481944455041,46.09888888888889,0.92990668
HD 74156 b,8.70697500016954,4.578586111068725,51.638
Kepler-928 b,19.32804722256131,41.54283333354526,3.9324613
Kepler-180 b,19.70476111094157,49.77458055549198,13.817124
HD 103774 b,11.94879444440206,-12.10786111089918,5.8881
Kepler-43 b,19.0160583337148,46.66822222219573,3.024095
Kepler-76 b,19.6128077782525,39.61899999989404,1.545
Kepler-310 b,19.2559611108568,46.98673888895247,13.930698
Kepler-222 c,19.19373888863458,46.93776944451862,10.08881
Kepler-1154 c,19.83180833286709,39.87724999957614,8.45808312
Kepler-538 b,19.83246111128065,49.62344444433848,81.73780699
KELT-6 b,13.06545777744717,30.64002777788374,7.8457
WASP-13 b,9.340194999906753,33.88238888846504,4.3530135
Kepler-683 b,19.42933333290948,37.9056666665607,2.53918318
Kepler-84 c,19.8834697222213,40.49605555534363,12.883
Kepler-918 b,19.8800472217136,48.26783333328035,4.85386933
Kepler-569 b,18.90048611111111,48.55261111100514,34.18890521
HD 13931 b,2.279805555343628,43.77344166649712,4218
Kepler-58 d,19.75723888874054,39.11518888897366,40.101371
HAT-P-18 b,17.08976416640811,33.01247222264607,5.508023
Kepler-672 b,19.44813333299425,49.48088888910082,38.3774623
Kepler-357 b,19.41621111128065,44.0087194442749,6.475434
Kepler-1518 b,20.02215833346049,44.98613888899485,5.11177904
Kepler-971 b,18.93963888910082,41.18283333354526,9.59070716
Kepler-406 c,19.45653638892703,44.96822222219573,4.62332
HD 155358 c,17.15965833346049,33.35638055536482,391.9
WASP-43 b,10.32722444428338,-9.80625,0.813475
Kepler-1570 b,19.99078888893127,45.82736111111112,26.548955
Kepler-159 c,19.80468055566152,40.8687888888518,43.595792
Kepler-39 b,19.79735222180685,46.03427777780427,21.0874
Kepler-920 c,18.95313055568271,49.1586666668786,100.8274113
14 And b,23.52144444465637,39.23640277783076,185.84
Kepler-1130 b,19.0138333331214,45.38436111112436,5.45298175
Kepler-520 b,19.54535555521647,41.61775000002649,19.67416124
Kepler-1191 b,19.44385277748108,48.00930555555556,5.60014851
Kepler-1012 b,19.28641666677263,46.45794444455041,5.50860439
Kepler-1145 b,19.68721111112171,43.04441666709052,3.97076766
Kepler-891 b,19.40558611128065,40.35524999989403,53.44945593
Kepler-727 b,19.65646111117469,45.03441666669315,5.15448442
Kepler-215 b,19.66489999983046,45.21368888854981,9.360672
Kepler-294 b,19.15946944448683,46.05931111123827,3.701212
WASP-88 b,20.63408333334658,-48.46200000021193,4.954
Kepler-29 b,19.88988833321465,47.49122222211626,10.3376
Kepler-792 b,19.46712222221825,38.82072222232819,11.30119217
Kepler-975 b,19.36990277767181,38.49527777777778,1.97034246
Kepler-24 b,19.36088444391887,38.34375,8.14561
Kepler-542 b,19.48100555525885,38.54858333375719,13.14497566
Kepler-306 b,19.23591111103694,40.61614999983046,4.646186
Kepler-656 b,19.22186111132304,47.38158333354526,1.26025909
Kepler-83 b,18.81549999978807,43.66563888867696,9.77
Kepler-770 b,19.09936111132304,38.3749166668786,18.92540274
Kepler-489 b,19.38887777752347,38.18433333330684,17.27629612
81 Cet b,2.628272221883138,-3.396066666709052,952.7
Kepler-1204 b,19.29609999974569,42.49813888867696,85.7350285
Kepler-1218 b,19.43859999974569,44.53172222243415,22.9221266
Kepler-1043 b,18.77753333303663,47.56858333335983,38.5053398
Kepler-1396 b,19.62243055555556,44.91830555558204,18.2206421
CoRoT-3 b,19.47035138898426,0.1218333334392971,4.2568
Kepler-377 b,19.69479999966092,38.73568888876174,12.509529
Kepler-648 b,18.92664444393582,45.0168888888922,17.4211749
Kepler-910 b,19.73649166663488,42.74299999978808,2.36436901
Kepler-126 d,19.28981944455041,44.20851111094157,100.283134
Kepler-1506 b,19.34332500033908,41.46458333333334,14.0329154
HAT-P-38 b,2.358866666687859,32.24633333312141,4.640382
Kepler-1602 b,19.57205833329095,40.42747222264607,11.17931605
Kepler-18 d,19.87196305539873,44.74636111153497,14.85888
Kepler-1077 b,19.40224166658189,42.26786111116409,34.3511874
Kepler-380 b,18.8263111114502,48.75913888931274,3.930821
Kepler-1580 b,19.0645805560218,41.36355555534363,56.6449279
HD 32963 b,5.132169444825914,26.328125,2372
Kepler-132 d,18.88238888846503,41.34303888850742,18.010199
Kepler-228 b,19.75241111119588,48.2246694442961,2.566546
mu Ara e,17.73575555562973,-51.83358888889353,310.54999
Kepler-97 b,19.15510833316379,48.67341666645473,2.58664
WASP-96 b,0.06976111120647854,-47.36061111132304,3.4252602
Kepler-1229 b,19.83244722260369,46.99672222243415,86.828989
Kepler-518 b,19.13933055559794,41.37386111100515,8.51203588
Kepler-139 b,18.82613055547078,43.88934999995762,15.771044
Kepler-952 b,19.02479722234938,41.99391666624281,130.3546919
Kepler-375 b,19.24118888907962,48.09841111077203,12.125934
Kepler-1285 b,18.78902499993642,44.15591666645474,14.7967458
HD 136118 b,15.31542777803209,-1.592444444232517,1187.3
Kepler-182 b,19.32201111104753,50.58623888889949,9.825792
Kepler-1313 b,19.49256944444445,42.23325000021193,3.83309118
HD 6434 b,1.077855555216471,-39.48693611118529,21.997999
HD 5319 b,0.9170555555489328,0.7896777778201634,641
Kepler-306 e,19.23591111103694,40.61614999983046,44.840975
