NAME1,NAME2
HD9826,upsilon And b
HD22049,epsilon Eri b
HD39060,beta Pic b
HD62509,beta Gem b
HD76700B,HD 76700 b
HD83443,HD 83443 b
HD131873,bet UMi b
HD137759,iota Dra b
HD179949,HD 179949 b
HD209458,HD 209458 b
GLIESE876,GJ 876 c
HD217014,51 Peg b
HD216956,Fomalhaut b
