NAME1,NAME2
CVZ,J161154.9-604804
CVZ,J161157.5-604056
CVZ,J161202.9-604656
CVZ,J161206.1-605318
CVZ,J161211.5-604659
CVZ,J161211.6-605511
CVZ,J161214.2-604844
CVZ,J161223.3-603751
CVZ,J161229.9-604758
CVZ,J161231.1-604206
CVZ,J161236.8-604506
CVZ,J161240.6-604927
CVZ,J161244.5-603845
CVZ,J161249.5-604401
CVZ,J161249.8-604909
CVZ,J161254.2-604946
CVZ,J161258.3-604602
CVZ,J161301.0-604921
CVZ,J161308.6-604203
CVZ,J161315.6-604902
CVZ,J161321.9-605331
CVZ,J161323.5-604529
CVZ,J161324.3-604536
CVZ,J161326.7-605325
CVZ,J161327.3-604548
CVZ,J161328.5-603851
CVZ,J161333.0-610236
CVZ,J161335.5-605731
CVZ,J161335.9-605155
CVZ,J161337.1-604510
CVZ,J161340.0-610229
CVZ,J161341.7-603840
CVZ,J161349.7-603654
CVZ,J161353.5-604315
CVZ,J161356.2-610040
CVZ,J161401.6-604050
CVZ,J161405.9-604152
CVZ,J161406.6-603742
CVZ,J161410.4-604724
CVZ,J161413.0-603401
CVZ,J161415.9-604236
CVZ,J161417.7-610309
CVZ,J161417.8-605321
CVZ,J161418.1-610428
CVZ,J161418.2-605206
CVZ,J161419.6-605259
CVZ,J161420.0-604948
CVZ,J161420.3-604132
CVZ,J161421.7-603402
CVZ,J161425.4-610339
CVZ,J161425.6-603845
CVZ,J161428.5-605523
CVZ,J161430.5-605346
CVZ,J161432.5-610126
CVZ,J161434.4-604352
CVZ,J161435.3-603936
CVZ,J161436.2-610224
CVZ,J161436.4-605517
CVZ,J161440.6-605721
CVZ,J161441.5-605551
CVZ,J161442.0-605331
CVZ,J161442.2-604830
CVZ,J161444.4-610142
CVZ,J161446.2-605150
CVZ,J161448.8-605302
CVZ,J161452.5-605600
CVZ,J161454.2-604834
CVZ,J161455.6-605127
CVZ,J161455.7-604741
CVZ,J161456.0-605413
CVZ,J161456.1-605630
CVZ,J161456.9-605204
CVZ,J161458.1-605401
CVZ,J161459.6-604305
CVZ,J161500.5-604310
CVZ,J161501.3-605209
CVZ,J161501.7-604105
CVZ,J161503.8-605426
CVZ,J161504.2-605422
CVZ,J161504.7-605002
CVZ,J161504.8-605425
CVZ,J161505.6-605543
CVZ,J161506.1-605304
CVZ,J161506.1-605356
CVZ,J161506.5-604241
CVZ,J161507.8-605433
CVZ,J161509.0-605844
CVZ,J161511.1-603733
CVZ,J161511.3-605534
CVZ,J161514.8-603530
CVZ,J161515.1-605358
CVZ,J161515.2-605256
CVZ,J161515.4-605615
CVZ,J161518.5-605321
CVZ,J161519.3-603852
CVZ,J161523.3-605419
CVZ,J161523.5-605426
