NAME1,NAME2
CygA,3XMM J195817.5+403937
CygA,3XMM J195818.7+404648
CygA,3XMM J195821.8+404557
CygA,3XMM J195824.0+404437
CygA,3XMM J195827.5+404735
CygA,3XMM J195830.3+405034
CygA,3XMM J195832.6+403811
CygA,3XMM J195833.3+403939
CygA,3XMM J195834.0+404856
CygA,3XMM J195836.8+403918
CygA,3XMM J195837.4+404311
CygA,3XMM J195838.7+403921
CygA,3XMM J195843.4+403627
CygA,3XMM J195843.5+404145
CygA,3XMM J195844.7+404013
CygA,3XMM J195845.2+403504
CygA,3XMM J195845.4+403549
CygA,3XMM J195846.6+404906
CygA,3XMM J195847.1+404948
CygA,3XMM J195847.4+405348
CygA,3XMM J195847.9+403214
CygA,3XMM J195850.2+405225
CygA,3XMM J195854.0+404454
CygA,3XMM J195855.3+404934
CygA,3XMM J195857.9+404856
CygA,3XMM J195859.7+404155
CygA,3XMM J195907.0+405450
CygA,3XMM J195907.9+403706
CygA,3XMM J195910.0+404249
CygA,3XMM J195910.0+405454
CygA,3XMM J195910.1+405256
CygA,3XMM J195911.1+404525
CygA,3XMM J195912.1+404217
CygA,3XMM J195915.9+403128
CygA,3XMM J195916.6+404604
CygA,3XMM J195917.2+404514
CygA,3XMM J195918.3+405430
CygA,3XMM J195919.2+404449
CygA,3XMM J195919.3+404729
CygA,3XMM J195919.8+403937
CygA,3XMM J195920.6+404424
CygA,3XMM J195920.8+404253
CygA,3XMM J195921.1+404227
CygA,3XMM J195923.0+404423
CygA,3XMM J195923.0+405512
CygA,3XMM J195923.6+404625
CygA,3XMM J195926.0+403529
CygA,3XMM J195926.9+403708
CygA,3XMM J195927.4+404516
CygA,3XMM J195927.7+403308
CygA,3XMM J195928.2+405356
CygA,3XMM J195928.5+404401
CygA,3XMM J195929.2+404521
CygA,3XMM J195929.2+403848
CygA,3XMM J195931.5+403555
CygA,3XMM J195932.3+404243
CygA,3XMM J195936.0+405001
CygA,3XMM J195938.6+403154
CygA,3XMM J195939.4+403741
CygA,3XMM J195940.8+403633
CygA,3XMM J195946.5+403513
CygA,3XMM J195949.1+404153
CygA,3XMM J195950.0+403726
CygA,3XMM J195950.4+403451
CygA,3XMM J195951.1+404113
CygA,3XMM J195952.3+404302
CygA,3XMM J195952.6+404157
CygA,3XMM J195952.8+404820
CygA,3XMM J195959.1+403503
CygA,3XMM J200001.2+403742
CygA,3XMM J200002.0+404323
CygA,3XMM J200002.2+404948
CygA,3XMM J200005.3+405551
CygA,3XMM J200008.8+405641
CygA,3XMM J200010.8+404656
CygA,3XMM J200011.0+403950
CygA,3XMM J200013.5+403239
CygA,3XMM J200013.7+404820
CygA,3XMM J200015.6+404421
CygA,3XMM J200017.2+404301
CygA,3XMM J200018.1+404556
CygA,3XMM J200018.4+403445
CygA,3XMM J200027.5+404654
CygA,3XMM J200028.9+404927
CygA,3XMM J200029.0+403422
CygA,3XMM J200029.6+405509
CygA,3XMM J200029.7+403815
CygA,3XMM J200031.4+405213
CygA,3XMM J200032.7+404241
CygA,3XMM J200034.6+404311
CygA,3XMM J200038.6+404912
CygA,3XMM J200042.6+404449
CygA,3XMM J200047.5+404703
CygA,3XMM J200048.0+403931
CygA,3XMM J200807.8+394503
CygA,3XMM J200816.5+395419
CygA,3XMM J200826.2+394844
CygA,3XMM J200828.1+394616
CygA,3XMM J200834.1+395847
CygA,3XMM J200834.9+394758
CygA,3XMM J200844.3+395104
CygA,3XMM J200853.5+395241
CygA,3XMM J200859.1+395743
CygA,3XMM J200908.2+400137
3c196,3XMM J080928.2+481929
3c196,3XMM J080929.8+481744
3c196,3XMM J080933.8+481336
3c196,3XMM J080938.5+481329
3c196,3XMM J080943.3+480735
3c196,3XMM J080948.2+481740
3c196,3XMM J080949.2+481113
3c196,3XMM J080949.6+481407
3c196,3XMM J080950.7+480906
3c196,3XMM J080954.4+480342
3c196,3XMM J080956.8+482150
3c196,3XMM J080957.5+481142
3c196,3XMM J080958.2+481716
3c196,3XMM J080959.8+480709
3c196,3XMM J081000.3+480745
3c196,3XMM J081001.4+480156
3c196,3XMM J081003.6+482255
3c196,3XMM J081006.7+481138
3c196,3XMM J081009.0+481241
3c196,3XMM J081010.2+480233
3c196,3XMM J081014.6+482409
3c196,3XMM J081014.8+482103
3c196,3XMM J081015.7+480731
3c196,3XMM J081018.6+480632
3c196,3XMM J081019.2+482435
3c196,3XMM J081020.7+482051
3c196,3XMM J081023.2+480427
3c196,3XMM J081023.5+481701
3c196,3XMM J081027.7+495700
3c196,3XMM J081029.5+482142
3c196,3XMM J081030.1+482030
3c196,3XMM J081030.4+480952
3c196,3XMM J081031.8+481146
3c196,3XMM J081035.3+481559
3c196,3XMM J081036.9+475837
3c196,3XMM J081037.3+480555
3c196,3XMM J081040.3+481233
3c196,3XMM J081040.5+481744
3c196,3XMM J081040.8+480914
3c196,3XMM J081043.5+481735
3c196,3XMM J081046.6+500126
3c196,3XMM J081048.7+480710
3c196,3XMM J081049.3+475837
3c196,3XMM J081052.6+481551
3c196,3XMM J081055.9+481534
3c196,3XMM J081057.8+480651
3c196,3XMM J081058.4+481041
3c196,3XMM J081058.8+481846
3c196,3XMM J081102.5+480829
3c196,3XMM J081103.5+481649
3c196,3XMM J081103.8+500209
3c196,3XMM J081106.1+481246
3c196,3XMM J081108.9+481657
3c196,3XMM J081109.7+500145
3c196,3XMM J081109.9+500313
3c196,3XMM J081112.6+480551
3c196,3XMM J081119.7+500128
3c196,3XMM J081120.6+500031
3c196,3XMM J081121.7+500329
3c196,3XMM J081121.9+480544
3c196,3XMM J081123.1+482336
3c196,3XMM J081123.3+481344
3c196,3XMM J081127.7+480816
3c196,3XMM J081128.2+481003
3c196,3XMM J081129.8+480243
3c196,3XMM J081129.9+481419
3c196,3XMM J081135.7+481239
3c196,3XMM J081136.0+481458
3c196,3XMM J081138.5+481147
3c196,3XMM J081147.9+481637
3c196,3XMM J081150.0+500111
3c196,3XMM J081153.8+500413
3c196,3XMM J081201.6+481429
3c196,3XMM J081202.2+481146
3c196,3XMM J081202.3+480628
3c196,3XMM J081206.6+481932
3c196,3XMM J081207.8+495821
3c196,3XMM J081208.1+495758
3c196,3XMM J081208.3+480855
3c196,3XMM J081449.8+482221
3c196,3XMM J081457.0+481559
3c196,3XMM J081457.8+483007
3c196,3XMM J081458.4+481410
3c196,3XMM J081459.6+482149
3c196,3XMM J081500.6+482312
3c196,3XMM J081501.0+481946
3c196,3XMM J081502.7+482024
3c196,3XMM J081504.1+482505
3c196,3XMM J081505.2+482543
3c196,3XMM J081508.0+481846
3c196,3XMM J081510.1+482221
3c196,3XMM J081510.6+483250
3c196,3XMM J081510.8+482914
3c196,3XMM J081510.9+481450
3c196,3XMM J081511.1+482546
3c196,3XMM J081511.6+483203
3c196,3XMM J081512.3+483053
3c196,3XMM J081513.5+481901
3c196,3XMM J081516.6+482030
3c196,3XMM J081518.4+481915
3c196,3XMM J081519.4+481227
3c196,3XMM J081521.5+482208
3c196,3XMM J081521.8+481423
3c196,3XMM J081522.0+482515
3c196,3XMM J081522.1+481533
3c196,3XMM J081524.0+481941
3c196,3XMM J081524.8+481606
3c196,3XMM J081525.2+482652
3c196,3XMM J081525.3+482444
3c196,3XMM J081528.4+482430
3c196,3XMM J081528.7+483414
3c196,3XMM J081529.9+483501
3c196,3XMM J081530.8+482929
3c196,3XMM J081530.8+482350
3c196,3XMM J081531.2+482607
3c196,3XMM J081532.8+482807
3c196,3XMM J081533.9+482359
3c196,3XMM J081534.0+482217
3c196,3XMM J081535.4+481150
3c196,3XMM J081538.9+481821
3c196,3XMM J081539.5+481155
3c196,3XMM J081540.0+481940
3c196,3XMM J081542.4+481448
3c196,3XMM J081542.7+483045
3c196,3XMM J081543.7+482701
3c196,3XMM J081544.1+482403
3c196,3XMM J081544.2+483638
3c196,3XMM J081545.6+481054
3c196,3XMM J081546.9+482108
3c196,3XMM J081548.0+481722
3c196,3XMM J081548.1+482337
3c196,3XMM J081549.9+481751
3c196,3XMM J081551.3+481852
3c196,3XMM J081551.3+483008
3c196,3XMM J081551.7+482448
3c196,3XMM J081551.8+482927
3c196,3XMM J081553.8+481339
3c196,3XMM J081555.6+482511
3c196,3XMM J081556.6+482848
3c196,3XMM J081557.0+481915
3c196,3XMM J081558.9+483349
3c196,3XMM J081559.1+482501
3c196,3XMM J081601.2+482319
3c196,3XMM J081601.4+481124
3c196,3XMM J081602.0+482422
3c196,3XMM J081602.8+481319
3c196,3XMM J081603.2+482711
3c196,3XMM J081604.5+481307
3c196,3XMM J081604.9+481108
3c196,3XMM J081605.4+481456
3c196,3XMM J081605.5+482037
3c196,3XMM J081605.9+482710
3c196,3XMM J081606.0+482500
3c196,3XMM J081607.6+481938
3c196,3XMM J081608.1+481448
3c196,3XMM J081609.0+482202
3c196,3XMM J081609.8+483250
3c196,3XMM J081610.6+482808
3c196,3XMM J081610.7+481746
3c196,3XMM J081611.0+482530
3c196,3XMM J081613.0+481904
3c196,3XMM J081614.8+482505
3c196,3XMM J081614.9+483622
3c196,3XMM J081616.3+483042
3c196,3XMM J081616.6+481717
3c196,3XMM J081617.0+482850
3c196,3XMM J081617.1+482346
3c196,3XMM J081617.6+481951
3c196,3XMM J081618.1+483602
3c196,3XMM J081619.0+482328
3c196,3XMM J081621.5+481334
3c196,3XMM J081621.7+481217
3c196,3XMM J081622.4+482003
3c196,3XMM J081622.9+482143
3c196,3XMM J081623.9+482036
3c196,3XMM J081626.0+481115
3c196,3XMM J081626.2+483646
3c196,3XMM J081626.3+483004
3c196,3XMM J081626.3+483117
3c196,3XMM J081628.0+481141
3c196,3XMM J081628.3+483042
3c196,3XMM J081628.5+481822
3c196,3XMM J081628.5+481634
3c196,3XMM J081628.9+482435
3c196,3XMM J081629.7+481920
3c196,3XMM J081630.0+482721
3c196,3XMM J081632.4+483635
3c196,3XMM J081633.0+483538
3c196,3XMM J081634.1+481233
3c196,3XMM J081635.5+482506
3c196,3XMM J081635.9+483013
3c196,3XMM J081636.4+481745
3c196,3XMM J081637.6+482020
3c196,3XMM J081638.0+483139
3c196,3XMM J081638.3+482804
3c196,3XMM J081638.3+482337
3c196,3XMM J081638.5+482231
3c196,3XMM J081639.3+481459
3c196,3XMM J081639.9+481228
3c196,3XMM J081640.4+481056
3c196,3XMM J081641.0+481610
3c196,3XMM J081641.4+483515
3c196,3XMM J081642.1+483130
3c196,3XMM J081642.1+482110
3c196,3XMM J081643.2+482805
3c196,3XMM J081643.2+483612
3c196,3XMM J081643.4+482713
3c196,3XMM J081643.6+481745
3c196,3XMM J081643.8+481613
3c196,3XMM J081643.8+482446
3c196,3XMM J081644.6+482916
3c196,3XMM J081645.0+481024
3c196,3XMM J081645.1+482631
3c196,3XMM J081646.8+481504
3c196,3XMM J081646.9+482704
3c196,3XMM J081647.6+482920
3c196,3XMM J081648.6+482428
3c196,3XMM J081648.7+482459
3c196,3XMM J081650.3+481043
3c196,3XMM J081653.0+481609
3c196,3XMM J081653.1+482431
3c196,3XMM J081653.8+481720
3c196,3XMM J081654.6+483348
3c196,3XMM J081655.8+481800
3c196,3XMM J081656.8+481301
3c196,3XMM J081657.2+482824
3c196,3XMM J081657.2+481620
3c196,3XMM J081657.5+482139
3c196,3XMM J081657.7+482012
3c196,3XMM J081657.9+482253
3c196,3XMM J081658.8+482306
3c196,3XMM J081659.0+483255
3c196,3XMM J081659.8+483006
3c196,3XMM J081700.9+481843
3c196,3XMM J081701.5+482530
3c196,3XMM J081701.8+481555
3c196,3XMM J081702.0+482435
3c196,3XMM J081705.2+482200
3c196,3XMM J081705.4+483226
3c196,3XMM J081706.2+482720
3c196,3XMM J081707.1+481933
3c196,3XMM J081707.1+482756
3c196,3XMM J081707.9+482215
3c196,3XMM J081709.4+481356
3c196,3XMM J081710.3+481623
3c196,3XMM J081710.3+483307
3c196,3XMM J081712.1+482313
3c196,3XMM J081712.1+481729
3c196,3XMM J081713.0+482701
3c196,3XMM J081713.2+482734
3c196,3XMM J081713.5+482603
3c196,3XMM J081714.3+481852
3c196,3XMM J081714.6+482142
3c196,3XMM J081721.6+481743
